tick,type,time,control,value,channel,meta,track,program,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,tempo,note,velocity
35904,note_on,64,,,2,0,0,,,,,,,,50,100
35968,note_off,64,,,1,0,0,,,,,,,,62,27
36032,note_off,64,,,2,0,0,,,,,,,,50,64
36096,note_on,64,,,0,0,0,,,,,,,,81,100
36096,note_on,0,,,0,0,0,,,,,,,,76,100
36096,note_on,0,,,1,0,0,,,,,,,,64,43
36096,note_on,0,,,2,0,0,,,,,,,,49,100
36112,note_off,16,,,0,0,0,,,,,,,,74,64
36112,note_off,0,,,0,0,0,,,,,,,,78,64
36224,note_off,112,,,0,0,0,,,,,,,,81,64
36224,note_off,0,,,0,0,0,,,,,,,,76,64
36224,note_off,0,,,1,0,0,,,,,,,,64,27
36224,note_off,0,,,2,0,0,,,,,,,,49,64
36288,note_on,64,,,0,0,0,,,,,,,,69,100
36288,note_on,0,,,0,0,0,,,,,,,,69,100
36288,note_on,0,,,1,0,0,,,,,,,,61,43
36288,note_on,0,,,2,0,0,,,,,,,,49,100
36416,note_off,128,,,0,0,0,,,,,,,,69,64
36416,note_off,0,,,0,0,0,,,,,,,,69,64
36416,note_off,0,,,1,0,0,,,,,,,,61,27
36416,note_off,0,,,2,0,0,,,,,,,,49,64
36480,note_on,64,,,0,0,0,,,,,,,,69,100
36480,note_on,0,,,0,0,0,,,,,,,,69,100
36480,note_on,0,,,1,0,0,,,,,,,,61,43
36480,note_on,0,,,2,0,0,,,,,,,,49,100
36608,note_off,128,,,0,0,0,,,,,,,,69,64
36608,note_off,0,,,0,0,0,,,,,,,,69,64
36608,note_off,0,,,1,0,0,,,,,,,,61,27
36608,note_off,0,,,2,0,0,,,,,,,,49,64
36672,note_on,64,,,0,0,0,,,,,,,,69,100
36672,note_on,0,,,0,0,0,,,,,,,,69,100
36672,note_on,0,,,1,0,0,,,,,,,,61,43
36672,note_on,0,,,2,0,0,,,,,,,,49,100
36800,note_off,128,,,0,0,0,,,,,,,,69,64
36800,note_off,0,,,0,0,0,,,,,,,,69,64
36800,note_off,0,,,1,0,0,,,,,,,,61,27
36800,note_off,0,,,2,0,0,,,,,,,,49,64
36864,note_on,64,,,0,0,0,,,,,,,,78,100
36864,note_on,0,,,0,0,0,,,,,,,,81,100
36864,note_on,0,,,1,0,0,,,,,,,,69,43
36864,note_on,0,,,2,0,0,,,,,,,,50,100
36912,note_off,48,,,0,0,0,,,,,,,,78,64
36912,note_on,0,,,0,0,0,,,,,,,,76,100
36912,note_off,0,,,0,0,0,,,,,,,,81,64
36912,note_on,0,,,0,0,0,,,,,,,,79,100
36964,note_off,52,,,0,0,0,,,,,,,,76,64
36964,note_on,0,,,0,0,0,,,,,,,,74,100
36964,note_off,0,,,0,0,0,,,,,,,,79,64
36964,note_on,0,,,0,0,0,,,,,,,,78,100
36992,note_off,28,,,2,0,0,,,,,,,,50,64
37056,note_on,64,,,2,0,0,,,,,,,,50,100
37120,note_off,64,,,1,0,0,,,,,,,,69,27
37184,note_off,64,,,2,0,0,,,,,,,,50,64
37248,note_on,64,,,0,0,0,,,,,,,,78,100
37248,note_on,0,,,0,0,0,,,,,,,,81,100
37248,note_on,0,,,1,0,0,,,,,,,,62,43
37248,note_on,0,,,2,0,0,,,,,,,,50,100
37264,note_off,16,,,0,0,0,,,,,,,,74,64
37264,note_off,0,,,0,0,0,,,,,,,,78,64
37296,note_off,32,,,0,0,0,,,,,,,,78,64
37296,note_on,0,,,0,0,0,,,,,,,,76,100
37296,note_off,0,,,0,0,0,,,,,,,,81,64
37296,note_on,0,,,0,0,0,,,,,,,,79,100
37348,note_off,52,,,0,0,0,,,,,,,,76,64
37348,note_on,0,,,0,0,0,,,,,,,,74,100
37348,note_off,0,,,0,0,0,,,,,,,,79,64
37348,note_on,0,,,0,0,0,,,,,,,,78,100
37376,note_off,28,,,2,0,0,,,,,,,,50,64
37440,note_on,64,,,2,0,0,,,,,,,,50,100
37504,note_off,64,,,1,0,0,,,,,,,,62,27
37568,note_off,64,,,2,0,0,,,,,,,,50,64
37632,note_on,64,,,0,0,0,,,,,,,,81,100
37632,note_on,0,,,0,0,0,,,,,,,,76,100
37632,note_on,0,,,1,0,0,,,,,,,,64,43
37632,note_on,0,,,2,0,0,,,,,,,,49,100
37648,note_off,16,,,0,0,0,,,,,,,,74,64
37648,note_off,0,,,0,0,0,,,,,,,,78,64
37760,note_off,112,,,0,0,0,,,,,,,,81,64
37760,note_off,0,,,0,0,0,,,,,,,,76,64
37760,note_off,0,,,1,0,0,,,,,,,,64,27
37760,note_off,0,,,2,0,0,,,,,,,,49,64
37824,note_on,64,,,0,0,0,,,,,,,,69,100
37824,note_on,0,,,0,0,0,,,,,,,,69,100
37824,note_on,0,,,1,0,0,,,,,,,,61,43
37824,note_on,0,,,2,0,0,,,,,,,,49,100
37952,note_off,128,,,0,0,0,,,,,,,,69,64
37952,note_off,0,,,0,0,0,,,,,,,,69,64
37952,note_off,0,,,1,0,0,,,,,,,,61,27
37952,note_off,0,,,2,0,0,,,,,,,,49,64
38016,note_on,64,,,0,0,0,,,,,,,,69,100
38016,note_on,0,,,0,0,0,,,,,,,,69,100
38016,note_on,0,,,1,0,0,,,,,,,,61,43
38016,note_on,0,,,2,0,0,,,,,,,,49,100
38144,note_off,128,,,0,0,0,,,,,,,,69,64
38144,note_off,0,,,0,0,0,,,,,,,,69,64
38144,note_off,0,,,1,0,0,,,,,,,,61,27
38144,note_off,0,,,2,0,0,,,,,,,,49,64
38208,note_on,64,,,0,0,0,,,,,,,,69,100
38208,note_on,0,,,0,0,0,,,,,,,,69,100
38208,note_on,0,,,1,0,0,,,,,,,,61,43
38208,note_on,0,,,2,0,0,,,,,,,,49,100
38336,note_off,128,,,0,0,0,,,,,,,,69,64
38336,note_off,0,,,0,0,0,,,,,,,,69,64
38336,note_off,0,,,1,0,0,,,,,,,,61,27
38336,note_off,0,,,2,0,0,,,,,,,,49,64
38400,note_on,64,,,0,0,0,,,,,,,,81,100
38400,note_on,0,,,0,0,0,,,,,,,,78,100
38400,note_on,0,,,1,0,0,,,,,,,,62,43
38400,note_on,0,,,2,0,0,,,,,,,,50,100
38448,note_off,48,,,0,0,0,,,,,,,,81,64
38448,note_on,0,,,0,0,0,,,,,,,,78,100
38448,note_off,0,,,0,0,0,,,,,,,,78,64
38448,note_on,0,,,0,0,0,,,,,,,,76,100
38500,note_off,52,,,0,0,0,,,,,,,,78,64
38500,note_on,0,,,0,0,0,,,,,,,,78,100
38500,note_off,0,,,0,0,0,,,,,,,,76,64
38500,note_on,0,,,0,0,0,,,,,,,,74,100
38528,note_off,28,,,2,0,0,,,,,,,,50,64
38592,note_on,64,,,2,0,0,,,,,,,,50,100
38656,note_off,64,,,1,0,0,,,,,,,,62,27
38720,note_off,64,,,2,0,0,,,,,,,,50,64
38784,note_on,64,,,0,0,0,,,,,,,,81,100
38784,note_on,0,,,0,0,0,,,,,,,,78,100
38784,note_on,0,,,1,0,0,,,,,,,,66,43
38784,note_on,0,,,2,0,0,,,,,,,,50,100
38800,note_off,16,,,0,0,0,,,,,,,,78,64
38800,note_off,0,,,0,0,0,,,,,,,,74,64
38832,note_off,32,,,0,0,0,,,,,,,,81,64
38832,note_on,0,,,0,0,0,,,,,,,,79,100
38832,note_off,0,,,0,0,0,,,,,,,,78,64
38832,note_on,0,,,0,0,0,,,,,,,,76,100
38848,note_off,16,,,2,0,0,,,,,,,,50,64
38880,note_on,32,,,2,0,0,,,,,,,,52,100
38884,note_off,4,,,0,0,0,,,,,,,,79,64
38884,note_on,0,,,0,0,0,,,,,,,,78,100
38884,note_off,0,,,0,0,0,,,,,,,,76,64
38884,note_on,0,,,0,0,0,,,,,,,,74,100
38944,note_off,60,,,2,0,0,,,,,,,,52,64
38976,note_on,32,,,2,0,0,,,,,,,,54,100
39040,note_off,64,,,1,0,0,,,,,,,,66,27
39040,note_off,0,,,2,0,0,,,,,,,,54,64
39072,note_on,32,,,2,0,0,,,,,,,,55,100
39136,note_off,64,,,2,0,0,,,,,,,,55,64
39168,note_on,32,,,0,0,0,,,,,,,,76,100
39168,note_on,0,,,0,0,0,,,,,,,,73,100
39168,note_on,0,,,1,0,0,,,,,,,,69,43
39168,note_on,0,,,2,0,0,,,,,,,,57,100
39184,note_off,16,,,0,0,0,,,,,,,,78,64
39184,note_off,0,,,0,0,0,,,,,,,,74,64
39424,note_off,240,,,0,0,0,,,,,,,,76,64
39424,note_off,0,,,0,0,0,,,,,,,,73,64
39424,note_off,0,,,1,0,0,,,,,,,,69,27
39424,note_off,0,,,2,0,0,,,,,,,,57,64
39936,note_on,512,,,0,0,0,,,,,,,,81,100
39936,note_on,0,,,0,0,0,,,,,,,,81,100
39936,note_on,0,,,1,0,0,,,,,,,,76,43
39936,note_on,0,,,2,0,0,,,,,,,,54,100
39984,note_off,48,,,0,0,0,,,,,,,,81,64
39984,note_on,0,,,0,0,0,,,,,,,,79,100
39984,note_off,0,,,0,0,0,,,,,,,,81,64
39984,note_on,0,,,0,0,0,,,,,,,,79,100
40036,note_off,52,,,0,0,0,,,,,,,,79,64
40036,note_on,0,,,0,0,0,,,,,,,,78,100
40036,note_off,0,,,0,0,0,,,,,,,,79,64
40036,note_on,0,,,0,0,0,,,,,,,,78,100
40064,note_off,28,,,2,0,0,,,,,,,,54,64
40128,note_on,64,,,2,0,0,,,,,,,,50,100
40192,note_off,64,,,1,0,0,,,,,,,,76,27
40256,note_off,64,,,2,0,0,,,,,,,,50,64
40320,note_on,64,,,0,0,0,,,,,,,,81,100
40320,note_on,0,,,0,0,0,,,,,,,,81,100
40320,note_on,0,,,1,0,0,,,,,,,,76,43
40320,note_on,0,,,2,0,0,,,,,,,,54,100
40336,note_off,16,,,0,0,0,,,,,,,,78,64
40336,note_off,0,,,0,0,0,,,,,,,,78,64
40368,note_off,32,,,0,0,0,,,,,,,,81,64
40368,note_on,0,,,0,0,0,,,,,,,,79,100
40368,note_off,0,,,0,0,0,,,,,,,,81,64
40368,note_on,0,,,0,0,0,,,,,,,,79,100
40420,note_off,52,,,0,0,0,,,,,,,,79,64
40420,note_on,0,,,0,0,0,,,,,,,,78,100
40420,note_off,0,,,0,0,0,,,,,,,,79,64
40420,note_on,0,,,0,0,0,,,,,,,,78,100
40448,note_off,28,,,2,0,0,,,,,,,,54,64
40512,note_on,64,,,2,0,0,,,,,,,,50,100
40576,note_off,64,,,1,0,0,,,,,,,,76,27
40640,note_off,64,,,2,0,0,,,,,,,,50,64
40704,note_on,64,,,0,0,0,,,,,,,,74,100
40704,note_on,0,,,0,0,0,,,,,,,,74,100
40704,note_on,0,,,1,0,0,,,,,,,,73,43
40704,note_on,0,,,2,0,0,,,,,,,,59,100
40720,note_off,16,,,0,0,0,,,,,,,,78,64
40720,note_off,0,,,0,0,0,,,,,,,,78,64
40752,note_off,32,,,0,0,0,,,,,,,,74,64
40752,note_on,0,,,0,0,0,,,,,,,,73,100
40752,note_off,0,,,0,0,0,,,,,,,,74,64
40752,note_on,0,,,0,0,0,,,,,,,,73,100
40804,note_off,52,,,0,0,0,,,,,,,,73,64
40804,note_on,0,,,0,0,0,,,,,,,,71,100
40804,note_off,0,,,0,0,0,,,,,,,,73,64
40804,note_on,0,,,0,0,0,,,,,,,,71,100
40832,note_off,28,,,2,0,0,,,,,,,,59,64
40896,note_on,64,,,2,0,0,,,,,,,,55,100
40960,note_off,64,,,1,0,0,,,,,,,,73,27
41024,note_off,64,,,2,0,0,,,,,,,,55,64
41088,note_on,64,,,0,0,0,,,,,,,,74,100
41088,note_on,0,,,0,0,0,,,,,,,,74,100
41088,note_on,0,,,1,0,0,,,,,,,,71,43
41088,note_on,0,,,2,0,0,,,,,,,,59,100
41104,note_off,16,,,0,0,0,,,,,,,,71,64
41104,note_off,0,,,0,0,0,,,,,,,,71,64
41136,note_off,32,,,0,0,0,,,,,,,,74,64
41136,note_on,0,,,0,0,0,,,,,,,,73,100
41136,note_off,0,,,0,0,0,,,,,,,,74,64
41136,note_on,0,,,0,0,0,,,,,,,,73,100
41188,note_off,52,,,0,0,0,,,,,,,,73,64
41188,note_on,0,,,0,0,0,,,,,,,,71,100
41188,note_off,0,,,0,0,0,,,,,,,,73,64
41188,note_on,0,,,0,0,0,,,,,,,,71,100
41216,note_off,28,,,2,0,0,,,,,,,,59,64
41280,note_on,64,,,2,0,0,,,,,,,,55,100
41344,note_off,64,,,1,0,0,,,,,,,,71,27
41408,note_off,64,,,2,0,0,,,,,,,,55,64
41472,note_on,64,,,0,0,0,,,,,,,,79,100
41472,note_on,0,,,0,0,0,,,,,,,,79,100
41472,note_on,0,,,1,0,0,,,,,,,,73,43
41472,note_on,0,,,2,0,0,,,,,,,,52,100
41488,note_off,16,,,0,0,0,,,,,,,,71,64
41488,note_off,0,,,0,0,0,,,,,,,,71,64
41520,note_off,32,,,0,0,0,,,,,,,,79,64
41520,note_on,0,,,0,0,0,,,,,,,,78,100
41520,note_off,0,,,0,0,0,,,,,,,,79,64
41520,note_on,0,,,0,0,0,,,,,,,,78,100
41572,note_off,52,,,0,0,0,,,,,,,,78,64
41572,note_on,0,,,0,0,0,,,,,,,,76,100
41572,note_off,0,,,0,0,0,,,,,,,,78,64
41572,note_on,0,,,0,0,0,,,,,,,,76,100
41600,note_off,28,,,2,0,0,,,,,,,,52,64
41664,note_on,64,,,2,0,0,,,,,,,,49,100
41728,note_off,64,,,1,0,0,,,,,,,,73,27
41792,note_off,64,,,2,0,0,,,,,,,,49,64
41856,note_on,64,,,0,0,0,,,,,,,,79,100
41856,note_on,0,,,0,0,0,,,,,,,,79,100
41856,note_on,0,,,1,0,0,,,,,,,,69,43
41856,note_on,0,,,2,0,0,,,,,,,,52,100
41872,note_off,16,,,0,0,0,,,,,,,,76,64
41872,note_off,0,,,0,0,0,,,,,,,,76,64
41904,note_off,32,,,0,0,0,,,,,,,,79,64
41904,note_on,0,,,0,0,0,,,,,,,,78,100
41904,note_off,0,,,0,0,0,,,,,,,,79,64
41904,note_on,0,,,0,0,0,,,,,,,,78,100
41956,note_off,52,,,0,0,0,,,,,,,,78,64
41956,note_on,0,,,0,0,0,,,,,,,,76,100
41956,note_off,0,,,0,0,0,,,,,,,,78,64
41956,note_on,0,,,0,0,0,,,,,,,,76,100
41984,note_off,28,,,2,0,0,,,,,,,,52,64
42048,note_on,64,,,2,0,0,,,,,,,,49,100
42112,note_off,64,,,1,0,0,,,,,,,,69,27
42176,note_off,64,,,2,0,0,,,,,,,,49,64
42240,note_on,64,,,0,0,0,,,,,,,,73,100
42240,note_on,0,,,0,0,0,,,,,,,,73,100
42240,note_on,0,,,1,0,0,,,,,,,,67,43
42240,note_on,0,,,2,0,0,,,,,,,,57,100
42256,note_off,16,,,0,0,0,,,,,,,,76,64
42256,note_off,0,,,0,0,0,,,,,,,,76,64
42288,note_off,32,,,0,0,0,,,,,,,,73,64
42288,note_on,0,,,0,0,0,,,,,,,,71,100
42288,note_off,0,,,0,0,0,,,,,,,,73,64
42288,note_on,0,,,0,0,0,,,,,,,,71,100
42340,note_off,52,,,0,0,0,,,,,,,,71,64
42340,note_on,0,,,0,0,0,,,,,,,,69,100
42340,note_off,0,,,0,0,0,,,,,,,,71,64
42340,note_on,0,,,0,0,0,,,,,,,,69,100
42368,note_off,28,,,2,0,0,,,,,,,,57,64
42432,note_on,64,,,2,0,0,,,,,,,,45,100
42496,note_off,64,,,1,0,0,,,,,,,,67,27
42560,note_off,64,,,2,0,0,,,,,,,,45,64
42624,note_on,64,,,0,0,0,,,,,,,,73,100
42624,note_on,0,,,0,0,0,,,,,,,,73,100
42624,note_on,0,,,1,0,0,,,,,,,,64,43
42624,note_on,0,,,2,0,0,,,,,,,,57,100
42640,note_off,16,,,0,0,0,,,,,,,,69,64
42640,note_off,0,,,0,0,0,,,,,,,,69,64
42672,note_off,32,,,0,0,0,,,,,,,,73,64
42672,note_on,0,,,0,0,0,,,,,,,,71,100
42672,note_off,0,,,0,0,0,,,,,,,,73,64
42672,note_on,0,,,0,0,0,,,,,,,,71,100
42724,note_off,52,,,0,0,0,,,,,,,,71,64
42724,note_on,0,,,0,0,0,,,,,,,,69,100
42724,note_off,0,,,0,0,0,,,,,,,,71,64
42724,note_on,0,,,0,0,0,,,,,,,,69,100
42752,note_off,28,,,2,0,0,,,,,,,,57,64
42816,note_on,64,,,2,0,0,,,,,,,,45,100
42880,note_off,64,,,1,0,0,,,,,,,,64,27
42944,note_off,64,,,2,0,0,,,,,,,,45,64
43008,note_on,64,,,0,0,0,,,,,,,,78,100
43008,note_on,0,,,0,0,0,,,,,,,,78,100
43008,note_on,0,,,1,0,0,,,,,,,,69,43
43008,note_on,0,,,2,0,0,,,,,,,,50,100
43024,note_off,16,,,0,0,0,,,,,,,,69,64
43024,note_off,0,,,0,0,0,,,,,,,,69,64
43264,note_off,240,,,0,0,0,,,,,,,,78,64
43264,note_off,0,,,0,0,0,,,,,,,,78,64
43264,note_off,0,,,1,0,0,,,,,,,,69,27
43264,note_off,0,,,2,0,0,,,,,,,,50,64
43584,note_on,320,,,0,0,0,,,,,,,,77,75
43584,note_on,0,,,0,0,0,,,,,,,,77,75
43584,note_on,0,,,1,0,0,,,,,,,,74,32
43584,note_on,0,,,2,0,0,,,,,,,,50,75
43712,note_off,128,,,0,0,0,,,,,,,,77,64
43712,note_off,0,,,0,0,0,,,,,,,,77,64
43712,note_off,0,,,1,0,0,,,,,,,,74,27
43712,note_off,0,,,2,0,0,,,,,,,,50,64
43776,note_on,64,,,0,0,0,,,,,,,,77,75
43776,note_on,0,,,0,0,0,,,,,,,,77,75
43776,note_on,0,,,1,0,0,,,,,,,,74,32
43776,note_on,0,,,2,0,0,,,,,,,,50,75
43904,note_off,128,,,0,0,0,,,,,,,,77,64
43904,note_off,0,,,0,0,0,,,,,,,,77,64
43904,note_off,0,,,1,0,0,,,,,,,,74,27
43904,note_off,0,,,2,0,0,,,,,,,,50,64
43968,note_on,64,,,0,0,0,,,,,,,,76,75
43968,note_on,0,,,0,0,0,,,,,,,,76,75
43968,note_on,0,,,1,0,0,,,,,,,,73,32
43968,note_on,0,,,2,0,0,,,,,,,,45,75
44096,note_off,128,,,0,0,0,,,,,,,,76,64
44096,note_off,0,,,0,0,0,,,,,,,,76,64
44096,note_off,0,,,1,0,0,,,,,,,,73,27
44096,note_off,0,,,2,0,0,,,,,,,,45,64
44160,note_on,64,,,0,0,0,,,,,,,,76,75
44160,note_on,0,,,0,0,0,,,,,,,,76,75
44160,note_on,0,,,1,0,0,,,,,,,,73,32
44160,note_on,0,,,2,0,0,,,,,,,,45,75
44288,note_off,128,,,0,0,0,,,,,,,,76,64
44288,note_off,0,,,0,0,0,,,,,,,,76,64
44288,note_off,0,,,1,0,0,,,,,,,,73,27
44288,note_off,0,,,2,0,0,,,,,,,,45,64
44352,note_on,64,,,0,0,0,,,,,,,,77,75
44352,note_on,0,,,0,0,0,,,,,,,,77,75
44352,note_on,0,,,1,0,0,,,,,,,,76,32
44352,note_on,0,,,2,0,0,,,,,,,,45,75
44444,note_off,92,,,0,0,0,,,,,,,,77,64
44444,note_off,0,,,0,0,0,,,,,,,,77,64
44448,note_on,4,,,0,0,0,,,,,,,,79,75
44448,note_on,0,,,0,0,0,,,,,,,,79,75
44480,note_off,32,,,1,0,0,,,,,,,,76,27
44480,note_off,0,,,2,0,0,,,,,,,,45,64
44540,note_off,60,,,0,0,0,,,,,,,,79,64
44540,note_off,0,,,0,0,0,,,,,,,,79,64
44544,note_on,4,,,0,0,0,,,,,,,,77,75
44544,note_on,0,,,0,0,0,,,,,,,,77,75
44544,note_on,0,,,1,0,0,,,,,,,,74,32
44544,note_on,0,,,2,0,0,,,,,,,,50,75
44672,note_off,128,,,0,0,0,,,,,,,,77,64
44672,note_off,0,,,0,0,0,,,,,,,,77,64
44672,note_off,0,,,1,0,0,,,,,,,,74,27
44672,note_off,0,,,2,0,0,,,,,,,,50,64
44736,note_on,64,,,0,0,0,,,,,,,,74,75
44736,note_on,0,,,0,0,0,,,,,,,,74,75
44736,note_on,0,,,1,0,0,,,,,,,,69,32
44736,note_on,0,,,2,0,0,,,,,,,,50,75
44864,note_off,128,,,0,0,0,,,,,,,,74,64
44864,note_off,0,,,0,0,0,,,,,,,,74,64
44864,note_off,0,,,1,0,0,,,,,,,,69,27
44864,note_off,0,,,2,0,0,,,,,,,,50,64
44928,note_on,64,,,0,0,0,,,,,,,,74,75
44928,note_on,0,,,0,0,0,,,,,,,,74,75
44928,note_on,0,,,1,0,0,,,,,,,,69,32
44928,note_on,0,,,2,0,0,,,,,,,,50,75
45056,note_off,128,,,0,0,0,,,,,,,,74,64
45056,note_off,0,,,0,0,0,,,,,,,,74,64
45056,note_off,0,,,1,0,0,,,,,,,,69,27
45056,note_off,0,,,2,0,0,,,,,,,,50,64
45120,note_on,64,,,0,0,0,,,,,,,,77,75
45120,note_on,0,,,0,0,0,,,,,,,,77,75
45120,note_on,0,,,1,0,0,,,,,,,,74,32
45120,note_on,0,,,2,0,0,,,,,,,,50,75
45248,note_off,128,,,0,0,0,,,,,,,,77,64
45248,note_off,0,,,0,0,0,,,,,,,,77,64
45248,note_off,0,,,1,0,0,,,,,,,,74,27
45248,note_off,0,,,2,0,0,,,,,,,,50,64
45312,note_on,64,,,0,0,0,,,,,,,,77,75
45312,note_on,0,,,0,0,0,,,,,,,,77,75
45312,note_on,0,,,1,0,0,,,,,,,,74,32
45312,note_on,0,,,2,0,0,,,,,,,,50,75
45440,note_off,128,,,0,0,0,,,,,,,,77,64
45440,note_off,0,,,0,0,0,,,,,,,,77,64
45440,note_off,0,,,1,0,0,,,,,,,,74,27
45440,note_off,0,,,2,0,0,,,,,,,,50,64
45504,note_on,64,,,0,0,0,,,,,,,,76,75
45504,note_on,0,,,0,0,0,,,,,,,,76,75
45504,note_on,0,,,1,0,0,,,,,,,,73,32
45504,note_on,0,,,2,0,0,,,,,,,,45,75
45632,note_off,128,,,0,0,0,,,,,,,,76,64
45632,note_off,0,,,0,0,0,,,,,,,,76,64
45632,note_off,0,,,1,0,0,,,,,,,,73,27
45632,note_off,0,,,2,0,0,,,,,,,,45,64
45696,note_on,64,,,0,0,0,,,,,,,,76,75
45696,note_on,0,,,0,0,0,,,,,,,,76,75
45696,note_on,0,,,1,0,0,,,,,,,,73,32
45696,note_on,0,,,2,0,0,,,,,,,,45,75
45824,note_off,128,,,0,0,0,,,,,,,,76,64
45824,note_off,0,,,0,0,0,,,,,,,,76,64
45824,note_off,0,,,1,0,0,,,,,,,,73,27
45824,note_off,0,,,2,0,0,,,,,,,,45,64
45888,note_on,64,,,0,0,0,,,,,,,,77,75
45888,note_on,0,,,0,0,0,,,,,,,,77,75
45888,note_on,0,,,1,0,0,,,,,,,,74,32
45888,note_on,0,,,2,0,0,,,,,,,,45,75
45980,note_off,92,,,0,0,0,,,,,,,,77,64
45980,note_off,0,,,0,0,0,,,,,,,,77,64
45984,note_on,4,,,0,0,0,,,,,,,,79,75
45984,note_on,0,,,0,0,0,,,,,,,,79,75
46016,note_off,32,,,1,0,0,,,,,,,,74,27
46016,note_off,0,,,2,0,0,,,,,,,,45,64
46076,note_off,60,,,0,0,0,,,,,,,,79,64
46076,note_off,0,,,0,0,0,,,,,,,,79,64
46080,note_on,4,,,0,0,0,,,,,,,,77,75
46080,note_on,0,,,0,0,0,,,,,,,,77,75
46080,note_on,0,,,1,0,0,,,,,,,,74,32
46080,note_on,0,,,2,0,0,,,,,,,,50,75
46208,note_off,128,,,0,0,0,,,,,,,,77,64
46208,note_off,0,,,0,0,0,,,,,,,,77,64
46208,note_off,0,,,1,0,0,,,,,,,,74,27
46208,note_off,0,,,2,0,0,,,,,,,,50,64
46272,note_on,64,,,0,0,0,,,,,,,,74,75
46272,note_on,0,,,0,0,0,,,,,,,,74,75
46272,note_on,0,,,1,0,0,,,,,,,,65,32
46272,note_on,0,,,2,0,0,,,,,,,,50,75
46400,note_off,128,,,0,0,0,,,,,,,,74,64
46400,note_off,0,,,0,0,0,,,,,,,,74,64
46400,note_off,0,,,1,0,0,,,,,,,,65,27
46400,note_off,0,,,2,0,0,,,,,,,,50,64
46464,note_on,64,,,0,0,0,,,,,,,,74,75
46464,note_on,0,,,0,0,0,,,,,,,,74,75
46464,note_on,0,,,1,0,0,,,,,,,,65,32
46464,note_on,0,,,2,0,0,,,,,,,,50,75
46592,note_off,128,,,0,0,0,,,,,,,,74,64
46592,note_off,0,,,0,0,0,,,,,,,,74,64
46592,note_off,0,,,1,0,0,,,,,,,,65,27
46592,note_off,0,,,2,0,0,,,,,,,,50,64
46656,note_on,64,,,0,0,0,,,,,,,,74,75
46656,note_on,0,,,0,0,0,,,,,,,,74,75
46656,note_on,0,,,1,0,0,,,,,,,,65,32
46656,note_on,0,,,2,0,0,,,,,,,,50,75
46784,note_off,128,,,0,0,0,,,,,,,,74,64
46784,note_off,0,,,0,0,0,,,,,,,,74,64
46784,note_off,0,,,1,0,0,,,,,,,,65,27
46784,note_off,0,,,2,0,0,,,,,,,,50,64
46848,note_on,64,,,0,0,0,,,,,,,,75,76
46848,note_on,0,,,0,0,0,,,,,,,,75,76
46848,note_on,0,,,1,0,0,,,,,,,,67,32
46848,note_on,0,,,2,0,0,,,,,,,,48,76
46976,note_off,128,,,0,0,0,,,,,,,,75,64
46976,note_off,0,,,0,0,0,,,,,,,,75,64
46976,note_off,0,,,1,0,0,,,,,,,,67,27
46976,note_off,0,,,2,0,0,,,,,,,,48,64
47040,note_on,64,,,0,0,0,,,,,,,,75,78
47040,note_on,0,,,0,0,0,,,,,,,,75,78
47040,note_on,0,,,1,0,0,,,,,,,,67,33
47040,note_on,0,,,2,0,0,,,,,,,,48,78
47168,note_off,128,,,0,0,0,,,,,,,,75,64
47168,note_off,0,,,0,0,0,,,,,,,,75,64
47168,note_off,0,,,1,0,0,,,,,,,,67,27
47168,note_off,0,,,2,0,0,,,,,,,,48,64
47232,note_on,64,,,0,0,0,,,,,,,,76,80
47232,note_on,0,,,0,0,0,,,,,,,,76,80
47232,note_on,0,,,1,0,0,,,,,,,,67,34
47232,note_on,0,,,2,0,0,,,,,,,,46,80
47360,note_off,128,,,0,0,0,,,,,,,,76,64
47360,note_off,0,,,0,0,0,,,,,,,,76,64
47360,note_off,0,,,1,0,0,,,,,,,,67,27
47360,note_off,0,,,2,0,0,,,,,,,,46,64
47424,note_on,64,,,0,0,0,,,,,,,,76,82
47424,note_on,0,,,0,0,0,,,,,,,,76,82
47424,note_on,0,,,1,0,0,,,,,,,,67,35
47424,note_on,0,,,2,0,0,,,,,,,,46,82
47552,note_off,128,,,0,0,0,,,,,,,,76,64
47552,note_off,0,,,0,0,0,,,,,,,,76,64
47552,note_off,0,,,1,0,0,,,,,,,,67,27
47552,note_off,0,,,2,0,0,,,,,,,,46,64
47616,note_on,64,,,0,0,0,,,,,,,,77,84
47616,note_on,0,,,0,0,0,,,,,,,,77,84
47616,note_on,0,,,1,0,0,,,,,,,,69,36
47616,note_on,0,,,2,0,0,,,,,,,,45,84
47744,note_off,128,,,0,0,0,,,,,,,,77,64
47744,note_off,0,,,0,0,0,,,,,,,,77,64
47744,note_off,0,,,1,0,0,,,,,,,,69,27
47744,note_off,0,,,2,0,0,,,,,,,,45,64
47808,note_on,64,,,0,0,0,,,,,,,,77,86
47808,note_on,0,,,0,0,0,,,,,,,,77,86
47808,note_on,0,,,1,0,0,,,,,,,,69,36
47808,note_on,0,,,2,0,0,,,,,,,,45,86
47936,note_off,128,,,0,0,0,,,,,,,,77,64
47936,note_off,0,,,0,0,0,,,,,,,,77,64
47936,note_off,0,,,1,0,0,,,,,,,,69,27
47936,note_off,0,,,2,0,0,,,,,,,,45,64
