tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,tempo,program,note,velocity
10029,note_off,0,0,0,,,,,4,,,52,0
10032,note_on,3,0,0,,,,,0,,,68,80
10032,note_on,0,0,0,,,,,1,,,68,96
10032,note_on,0,0,0,,,,,4,,,52,80
10042,note_off,10,0,0,,,,,0,,,68,0
10042,note_off,0,0,0,,,,,1,,,68,0
10042,note_off,0,0,0,,,,,4,,,52,0
10044,note_on,2,0,0,,,,,0,,,68,80
10044,note_on,0,0,0,,,,,1,,,68,96
10044,note_on,0,0,0,,,,,4,,,52,80
10054,note_off,10,0,0,,,,,0,,,68,0
10054,note_off,0,0,0,,,,,1,,,68,0
10054,note_off,0,0,0,,,,,4,,,52,0
10056,note_on,2,0,0,,,,,0,,,69,80
10056,note_on,0,0,0,,,,,1,,,69,96
10056,note_off,0,0,0,,,,,3,,,62,0
10056,note_on,0,0,0,,,,,4,,,54,80
10066,note_off,10,0,0,,,,,0,,,69,0
10066,note_off,0,0,0,,,,,1,,,69,0
10066,note_off,0,0,0,,,,,4,,,54,0
10068,note_on,2,0,0,,,,,0,,,71,80
10068,note_on,0,0,0,,,,,1,,,71,96
10068,note_off,0,0,0,,,,,2,,,71,0
10068,note_on,0,0,0,,,,,4,,,56,80
10078,note_off,10,0,0,,,,,0,,,71,0
10078,note_off,0,0,0,,,,,1,,,71,0
10078,note_off,0,0,0,,,,,4,,,56,0
10080,note_on,2,0,0,,,,,0,,,73,80
10080,note_on,0,0,0,,,,,1,,,73,96
10080,note_on,0,0,0,,,,,2,,,69,96
10080,note_on,0,0,0,,,,,3,,,61,96
10080,note_on,0,0,0,,,,,4,,,57,80
10101,note_off,21,0,0,,,,,3,,,61,0
10101,note_off,0,0,0,,,,,4,,,57,0
10104,note_on,3,0,0,,,,,3,,,64,96
10104,note_on,0,0,0,,,,,4,,,57,80
10122,note_off,18,0,0,,,,,0,,,73,0
10122,note_off,0,0,0,,,,,1,,,73,0
10122,note_off,0,0,0,,,,,2,,,69,0
10125,note_off,3,0,0,,,,,3,,,64,0
10125,note_off,0,0,0,,,,,4,,,57,0
10128,note_on,3,0,0,,,,,0,,,73,80
10128,note_on,0,0,0,,,,,1,,,73,96
10128,note_on,0,0,0,,,,,2,,,69,96
10128,note_on,0,0,0,,,,,3,,,61,96
10128,note_on,0,0,0,,,,,4,,,52,80
10149,note_off,21,0,0,,,,,3,,,61,0
10149,note_off,0,0,0,,,,,4,,,52,0
10152,note_on,3,0,0,,,,,3,,,57,96
10152,note_on,0,0,0,,,,,4,,,49,80
10170,note_off,18,0,0,,,,,0,,,73,0
10170,note_off,0,0,0,,,,,1,,,73,0
10170,note_off,0,0,0,,,,,2,,,69,0
10173,note_off,3,0,0,,,,,3,,,57,0
10173,note_off,0,0,0,,,,,4,,,49,0
10176,note_on,3,0,0,,,,,0,,,73,80
10176,note_on,0,0,0,,,,,1,,,73,96
10176,note_on,0,0,0,,,,,2,,,69,96
10176,note_on,0,0,0,,,,,3,,,64,96
10176,note_on,0,0,0,,,,,4,,,45,80
10197,note_off,21,0,0,,,,,3,,,64,0
10197,note_off,0,0,0,,,,,4,,,45,0
10200,note_on,3,0,0,,,,,3,,,64,96
10200,note_on,0,0,0,,,,,4,,,57,80
10221,note_off,21,0,0,,,,,3,,,64,0
10221,note_off,0,0,0,,,,,4,,,57,0
10224,note_on,3,0,0,,,,,3,,,61,96
10224,note_on,0,0,0,,,,,4,,,52,80
10228,note_off,4,0,0,,,,,0,,,73,0
10228,note_off,0,0,0,,,,,1,,,73,0
10228,note_off,0,0,0,,,,,2,,,69,0
10236,note_on,8,0,0,,,,,0,,,71,80
10236,note_on,0,0,0,,,,,1,,,71,96
10236,note_on,0,0,0,,,,,2,,,68,96
10245,note_off,9,0,0,,,,,3,,,61,0
10245,note_off,0,0,0,,,,,4,,,52,0
10246,note_off,1,0,0,,,,,0,,,71,0
10246,note_off,0,0,0,,,,,1,,,71,0
10246,note_off,0,0,0,,,,,2,,,68,0
10248,note_on,2,0,0,,,,,0,,,73,80
10248,note_on,0,0,0,,,,,1,,,73,96
10248,note_on,0,0,0,,,,,2,,,69,96
10248,note_on,0,0,0,,,,,3,,,57,96
10248,note_on,0,0,0,,,,,4,,,49,80
10258,note_off,10,0,0,,,,,0,,,73,0
10258,note_off,0,0,0,,,,,1,,,73,0
10258,note_off,0,0,0,,,,,2,,,69,0
10260,note_on,2,0,0,,,,,0,,,74,80
10260,note_on,0,0,0,,,,,1,,,74,96
10260,note_on,0,0,0,,,,,2,,,71,96
10269,note_off,9,0,0,,,,,3,,,57,0
10269,note_off,0,0,0,,,,,4,,,49,0
10270,note_off,1,0,0,,,,,0,,,74,0
10270,note_off,0,0,0,,,,,1,,,74,0
10270,note_off,0,0,0,,,,,2,,,71,0
10272,note_on,2,0,0,,,,,0,,,76,80
10272,note_on,0,0,0,,,,,1,,,76,96
10272,note_on,0,0,0,,,,,2,,,73,96
10272,note_on,0,0,0,,,,,3,,,52,96
10272,note_on,0,0,0,,,,,4,,,45,80
10293,note_off,21,0,0,,,,,0,,,76,0
10293,note_off,0,0,0,,,,,1,,,76,0
10293,note_off,0,0,0,,,,,2,,,73,0
10296,note_on,3,0,0,,,,,0,,,76,80
10296,note_on,0,0,0,,,,,1,,,76,96
10296,note_on,0,0,0,,,,,2,,,73,96
10314,note_off,18,0,0,,,,,3,,,52,0
10314,note_off,0,0,0,,,,,4,,,45,0
10317,note_off,3,0,0,,,,,0,,,76,0
10317,note_off,0,0,0,,,,,1,,,76,0
10317,note_off,0,0,0,,,,,2,,,73,0
10320,note_on,3,0,0,,,,,0,,,76,80
10320,note_on,0,0,0,,,,,1,,,76,96
10320,note_on,0,0,0,,,,,2,,,73,96
10330,note_off,10,0,0,,,,,0,,,76,0
10330,note_off,0,0,0,,,,,1,,,76,0
10330,note_off,0,0,0,,,,,2,,,73,0
10332,note_on,2,0,0,,,,,0,,,74,80
10332,note_on,0,0,0,,,,,1,,,74,96
10332,note_on,0,0,0,,,,,2,,,71,96
10342,note_off,10,0,0,,,,,0,,,74,0
10342,note_off,0,0,0,,,,,1,,,74,0
10342,note_off,0,0,0,,,,,2,,,71,0
10344,note_on,2,0,0,,,,,0,,,73,80
10344,note_on,0,0,0,,,,,1,,,73,96
10344,note_on,0,0,0,,,,,2,,,69,96
10344,note_on,0,0,0,,,,,3,,,52,96
10344,note_on,0,0,0,,,,,4,,,52,80
10354,note_off,10,0,0,,,,,0,,,73,0
10354,note_off,0,0,0,,,,,1,,,73,0
10354,note_off,0,0,0,,,,,2,,,69,0
10356,note_on,2,0,0,,,,,0,,,71,80
10356,note_on,0,0,0,,,,,1,,,71,96
10356,note_on,0,0,0,,,,,2,,,68,96
10365,note_off,9,0,0,,,,,3,,,52,0
10365,note_off,0,0,0,,,,,4,,,52,0
10366,note_off,1,0,0,,,,,0,,,71,0
10366,note_off,0,0,0,,,,,1,,,71,0
10366,note_off,0,0,0,,,,,2,,,68,0
10368,note_on,2,0,0,,,,,0,,,73,80
10368,note_on,0,0,0,,,,,1,,,73,96
10368,note_on,0,0,0,,,,,2,,,69,96
10368,note_on,0,0,0,,,,,3,,,52,96
10368,note_on,0,0,0,,,,,4,,,45,80
10389,note_off,21,0,0,,,,,3,,,52,0
10389,note_off,0,0,0,,,,,4,,,45,0
10392,note_on,3,0,0,,,,,3,,,64,96
10392,note_on,0,0,0,,,,,4,,,57,80
10410,note_off,18,0,0,,,,,0,,,73,0
10410,note_off,0,0,0,,,,,1,,,73,0
10410,note_off,0,0,0,,,,,2,,,69,0
10413,note_off,3,0,0,,,,,3,,,64,0
10413,note_off,0,0,0,,,,,4,,,57,0
10416,note_on,3,0,0,,,,,0,,,73,80
10416,note_on,0,0,0,,,,,1,,,73,96
10416,note_on,0,0,0,,,,,2,,,69,96
10416,note_on,0,0,0,,,,,3,,,61,96
10416,note_on,0,0,0,,,,,4,,,52,80
10437,note_off,21,0,0,,,,,3,,,61,0
10437,note_off,0,0,0,,,,,4,,,52,0
10440,note_on,3,0,0,,,,,3,,,57,96
10440,note_on,0,0,0,,,,,4,,,49,80
10458,note_off,18,0,0,,,,,0,,,73,0
10458,note_off,0,0,0,,,,,1,,,73,0
10458,note_off,0,0,0,,,,,2,,,69,0
10461,note_off,3,0,0,,,,,3,,,57,0
10461,note_off,0,0,0,,,,,4,,,49,0
10464,note_on,3,0,0,,,,,0,,,73,80
10464,note_on,0,0,0,,,,,1,,,73,96
10464,note_on,0,0,0,,,,,2,,,69,96
10464,note_on,0,0,0,,,,,3,,,64,96
10464,note_on,0,0,0,,,,,4,,,45,80
10485,note_off,21,0,0,,,,,3,,,64,0
10485,note_off,0,0,0,,,,,4,,,45,0
10488,note_on,3,0,0,,,,,3,,,64,96
10488,note_on,0,0,0,,,,,4,,,57,80
10509,note_off,21,0,0,,,,,3,,,64,0
10509,note_off,0,0,0,,,,,4,,,57,0
10512,note_on,3,0,0,,,,,3,,,61,96
10512,note_on,0,0,0,,,,,4,,,52,80
10516,note_off,4,0,0,,,,,0,,,73,0
10516,note_off,0,0,0,,,,,1,,,73,0
10516,note_off,0,0,0,,,,,2,,,69,0
10524,note_on,8,0,0,,,,,0,,,71,80
10524,note_on,0,0,0,,,,,1,,,71,96
10524,note_on,0,0,0,,,,,2,,,68,96
10533,note_off,9,0,0,,,,,3,,,61,0
10533,note_off,0,0,0,,,,,4,,,52,0
10534,note_off,1,0,0,,,,,0,,,71,0
10534,note_off,0,0,0,,,,,1,,,71,0
10534,note_off,0,0,0,,,,,2,,,68,0
10536,note_on,2,0,0,,,,,0,,,73,80
10536,note_on,0,0,0,,,,,1,,,73,96
10536,note_on,0,0,0,,,,,2,,,69,96
10536,note_on,0,0,0,,,,,3,,,57,96
10536,note_on,0,0,0,,,,,4,,,49,80
10546,note_off,10,0,0,,,,,0,,,73,0
10546,note_off,0,0,0,,,,,1,,,73,0
10546,note_off,0,0,0,,,,,2,,,69,0
10548,note_on,2,0,0,,,,,0,,,74,80
10548,note_on,0,0,0,,,,,1,,,74,96
10548,note_on,0,0,0,,,,,2,,,71,96
10557,note_off,9,0,0,,,,,3,,,57,0
10557,note_off,0,0,0,,,,,4,,,49,0
10558,note_off,1,0,0,,,,,0,,,74,0
10558,note_off,0,0,0,,,,,1,,,74,0
10558,note_off,0,0,0,,,,,2,,,71,0
10560,note_on,2,0,0,,,,,0,,,76,80
10560,note_on,0,0,0,,,,,1,,,76,96
10560,note_on,0,0,0,,,,,2,,,73,96
10560,note_on,0,0,0,,,,,3,,,52,96
10560,note_on,0,0,0,,,,,4,,,45,80
10581,note_off,21,0,0,,,,,0,,,76,0
10581,note_off,0,0,0,,,,,1,,,76,0
10581,note_off,0,0,0,,,,,2,,,73,0
10584,note_on,3,0,0,,,,,0,,,76,80
10584,note_on,0,0,0,,,,,1,,,76,96
10584,note_on,0,0,0,,,,,2,,,73,96
10602,note_off,18,0,0,,,,,3,,,52,0
10602,note_off,0,0,0,,,,,4,,,45,0
10605,note_off,3,0,0,,,,,0,,,76,0
10605,note_off,0,0,0,,,,,1,,,76,0
10605,note_off,0,0,0,,,,,2,,,73,0
10608,note_on,3,0,0,,,,,0,,,76,80
10608,note_on,0,0,0,,,,,1,,,76,96
10608,note_on,0,0,0,,,,,2,,,73,96
10618,note_off,10,0,0,,,,,0,,,76,0
10618,note_off,0,0,0,,,,,1,,,76,0
10618,note_off,0,0,0,,,,,2,,,73,0
10620,note_on,2,0,0,,,,,0,,,74,80
10620,note_on,0,0,0,,,,,1,,,74,96
10620,note_on,0,0,0,,,,,2,,,71,96
10630,note_off,10,0,0,,,,,0,,,74,0
10630,note_off,0,0,0,,,,,1,,,74,0
10630,note_off,0,0,0,,,,,2,,,71,0
10632,note_on,2,0,0,,,,,0,,,73,80
10632,note_on,0,0,0,,,,,1,,,73,96
10632,note_on,0,0,0,,,,,2,,,69,96
10632,note_on,0,0,0,,,,,3,,,64,96
10632,note_on,0,0,0,,,,,4,,,52,80
10642,note_off,10,0,0,,,,,0,,,73,0
10642,note_off,0,0,0,,,,,1,,,73,0
10642,note_off,0,0,0,,,,,2,,,69,0
10644,note_on,2,0,0,,,,,0,,,71,80
10644,note_on,0,0,0,,,,,1,,,71,96
10644,note_on,0,0,0,,,,,2,,,68,96
10653,note_off,9,0,0,,,,,3,,,64,0
10653,note_off,0,0,0,,,,,4,,,52,0
10654,note_off,1,0,0,,,,,0,,,71,0
10654,note_off,0,0,0,,,,,1,,,71,0
10654,note_off,0,0,0,,,,,2,,,68,0
10656,note_on,2,0,0,,,,,0,,,73,80
10656,note_on,0,0,0,,,,,1,,,73,96
10656,note_on,0,0,0,,,,,2,,,69,96
10656,note_on,0,0,0,,,,,3,,,64,96
10656,note_on,0,0,0,,,,,4,,,45,80
10666,note_off,10,0,0,,,,,3,,,64,0
10666,note_off,0,0,0,,,,,4,,,45,0
10668,note_on,2,0,0,,,,,3,,,62,96
10668,note_on,0,0,0,,,,,4,,,47,80
10677,note_off,9,0,0,,,,,0,,,73,0
10677,note_off,0,0,0,,,,,1,,,73,0
10677,note_off,0,0,0,,,,,2,,,69,0
10678,note_off,1,0,0,,,,,3,,,62,0
10678,note_off,0,0,0,,,,,4,,,47,0
10680,note_on,2,0,0,,,,,0,,,81,80
10680,note_on,0,0,0,,,,,1,,,81,96
10680,note_on,0,0,0,,,,,2,,,81,96
10680,note_on,0,0,0,,,,,3,,,64,96
10680,note_on,0,0,0,,,,,4,,,49,80
10690,note_off,10,0,0,,,,,3,,,64,0
10690,note_off,0,0,0,,,,,4,,,49,0
10692,note_on,2,0,0,,,,,3,,,66,96
10692,note_on,0,0,0,,,,,4,,,50,80
10701,note_off,9,0,0,,,,,0,,,81,0
10701,note_off,0,0,0,,,,,1,,,81,0
10701,note_off,0,0,0,,,,,2,,,81,0
10702,note_off,1,0,0,,,,,3,,,66,0
10702,note_off,0,0,0,,,,,4,,,50,0
10704,note_on,2,0,0,,,,,0,,,71,80
10704,note_on,0,0,0,,,,,1,,,71,96
10704,note_on,0,0,0,,,,,2,,,71,96
10704,note_on,0,0,0,,,,,3,,,68,96
10704,note_on,0,0,0,,,,,4,,,52,80
10725,note_off,21,0,0,,,,,0,,,71,0
10725,note_off,0,0,0,,,,,1,,,71,0
10725,note_off,0,0,0,,,,,2,,,71,0
10725,note_off,0,0,0,,,,,3,,,68,0
10725,note_off,0,0,0,,,,,4,,,52,0
10728,note_on,3,0,0,,,,,0,,,80,80
10728,note_on,0,0,0,,,,,1,,,80,96
10728,note_on,0,0,0,,,,,2,,,80,96
10728,note_on,0,0,0,,,,,3,,,59,96
10728,note_on,0,0,0,,,,,4,,,40,80
10749,note_off,21,0,0,,,,,0,,,80,0
10749,note_off,0,0,0,,,,,1,,,80,0
10749,note_off,0,0,0,,,,,2,,,80,0
10749,note_off,0,0,0,,,,,3,,,59,0
10749,note_off,0,0,0,,,,,4,,,40,0
10752,note_on,3,0,0,,,,,0,,,81,80
10752,note_on,0,0,0,,,,,1,,,81,96
10752,note_on,0,0,0,,,,,2,,,81,96
10752,note_on,0,0,0,,,,,3,,,61,96
10752,note_on,0,0,0,,,,,4,,,45,80
10776,note_off,24,0,0,,,,,0,,,81,0
10776,note_on,0,0,0,,,,,0,,,85,80
10782,note_off,6,0,0,,,,,0,,,85,0
10782,note_on,0,0,0,,,,,0,,,83,80
10788,note_off,6,0,0,,,,,0,,,83,0
10788,note_on,0,0,0,,,,,0,,,85,80
10794,note_off,6,0,0,,,,,0,,,85,0
10794,note_on,0,0,0,,,,,0,,,83,80
10794,note_off,0,0,0,,,,,1,,,81,0
10794,note_off,0,0,0,,,,,2,,,81,0
10794,note_off,0,0,0,,,,,3,,,61,0
10794,note_off,0,0,0,,,,,4,,,45,0
10800,note_off,6,0,0,,,,,0,,,83,0
10800,note_on,0,0,0,,,,,0,,,85,80
10806,note_off,6,0,0,,,,,0,,,85,0
10806,note_on,0,0,0,,,,,0,,,83,80
10812,note_off,6,0,0,,,,,0,,,83,0
10812,note_on,0,0,0,,,,,0,,,85,80
10818,note_off,6,0,0,,,,,0,,,85,0
10818,note_on,0,0,0,,,,,0,,,83,80
10824,note_off,6,0,0,,,,,0,,,83,0
10824,note_on,0,0,0,,,,,0,,,81,80
10845,note_off,21,0,0,,,,,0,,,81,0
10848,note_on,3,0,0,,,,,0,,,88,80
10848,note_on,0,0,0,,,,,4,,,45,80
10869,note_off,21,0,0,,,,,0,,,88,0
10872,note_on,3,0,0,,,,,0,,,86,80
10882,note_off,10,0,0,,,,,0,,,86,0
10884,note_on,2,0,0,,,,,0,,,85,80
10890,note_off,6,0,0,,,,,4,,,45,0
10894,note_off,4,0,0,,,,,0,,,85,0
10896,note_on,2,0,0,,,,,0,,,83,80
10917,note_off,21,0,0,,,,,0,,,83,0
10920,note_on,3,0,0,,,,,0,,,81,80
10941,note_off,21,0,0,,,,,0,,,81,0
10944,note_on,3,0,0,,,,,0,,,81,80
10944,note_on,0,0,0,,,,,4,,,45,80
10968,note_off,24,0,0,,,,,0,,,81,0
10968,note_on,0,0,0,,,,,0,,,85,80
10974,note_off,6,0,0,,,,,0,,,85,0
10974,note_on,0,0,0,,,,,0,,,83,80
10980,note_off,6,0,0,,,,,0,,,83,0
10980,note_on,0,0,0,,,,,0,,,85,80
10986,note_off,6,0,0,,,,,0,,,85,0
10986,note_on,0,0,0,,,,,0,,,83,80
10986,note_off,0,0,0,,,,,4,,,45,0
10992,note_off,6,0,0,,,,,0,,,83,0
10992,note_on,0,0,0,,,,,0,,,85,80
10998,note_off,6,0,0,,,,,0,,,85,0
10998,note_on,0,0,0,,,,,0,,,83,80
11004,note_off,6,0,0,,,,,0,,,83,0
11004,note_on,0,0,0,,,,,0,,,85,80
11010,note_off,6,0,0,,,,,0,,,85,0
11010,note_on,0,0,0,,,,,0,,,83,80
11016,note_off,6,0,0,,,,,0,,,83,0
11016,note_on,0,0,0,,,,,0,,,81,80
11037,note_off,21,0,0,,,,,0,,,81,0
11040,note_on,3,0,0,,,,,0,,,88,80
11040,note_on,0,0,0,,,,,4,,,45,80
11061,note_off,21,0,0,,,,,0,,,88,0
11064,note_on,3,0,0,,,,,0,,,86,80
11074,note_off,10,0,0,,,,,0,,,86,0
11076,note_on,2,0,0,,,,,0,,,85,80
11082,note_off,6,0,0,,,,,4,,,45,0
11086,note_off,4,0,0,,,,,0,,,85,0
11088,note_on,2,0,0,,,,,0,,,83,80
11109,note_off,21,0,0,,,,,0,,,83,0
11112,note_on,3,0,0,,,,,0,,,81,80
11133,note_off,21,0,0,,,,,0,,,81,0
11136,note_on,3,0,0,,,,,0,,,80,80
11136,note_on,0,0,0,,,,,4,,,52,80
11148,note_off,12,0,0,,,,,0,,,80,0
11148,note_on,0,0,0,,,,,0,,,76,80
11158,note_off,10,0,0,,,,,0,,,76,0
11160,note_on,2,0,0,,,,,0,,,78,80
11172,note_off,12,0,0,,,,,0,,,78,0
11172,note_on,0,0,0,,,,,0,,,75,80
11182,note_off,10,0,0,,,,,0,,,75,0
11184,note_on,2,0,0,,,,,0,,,76,80
11226,note_off,42,0,0,,,,,0,,,76,0
11232,note_on,6,0,0,,,,,0,,,76,80
11232,note_on,0,0,0,,,,,1,,,73,80
11232,note_on,0,0,0,,,,,2,,,73,80
11242,note_off,10,0,0,,,,,0,,,76,0
11244,note_on,2,0,0,,,,,0,,,76,80
11253,note_off,9,0,0,,,,,1,,,73,0
11253,note_off,0,0,0,,,,,2,,,73,0
11256,note_off,3,0,0,,,,,0,,,76,0
11256,note_on,0,0,0,,,,,0,,,73,80
11256,note_on,0,0,0,,,,,1,,,69,80
11256,note_on,0,0,0,,,,,2,,,69,80
11268,note_off,12,0,0,,,,,0,,,73,0
11268,note_on,0,0,0,,,,,0,,,73,80
11277,note_off,9,0,0,,,,,1,,,69,0
11277,note_off,0,0,0,,,,,2,,,69,0
11278,note_off,1,0,0,,,,,0,,,73,0
11280,note_on,2,0,0,,,,,0,,,73,80
11280,note_on,0,0,0,,,,,1,,,69,80
11280,note_on,0,0,0,,,,,2,,,69,80
11292,note_off,12,0,0,,,,,0,,,73,0
11292,note_on,0,0,0,,,,,0,,,76,80
11301,note_off,9,0,0,,,,,1,,,69,0
11301,note_off,0,0,0,,,,,2,,,69,0
11302,note_off,1,0,0,,,,,0,,,76,0
11304,note_on,2,0,0,,,,,0,,,76,80
11304,note_on,0,0,0,,,,,1,,,73,80
11304,note_on,0,0,0,,,,,2,,,73,80
11314,note_off,10,0,0,,,,,0,,,76,0
11316,note_on,2,0,0,,,,,0,,,76,80
11325,note_off,9,0,0,,,,,1,,,73,0
11325,note_off,0,0,0,,,,,2,,,73,0
11326,note_off,1,0,0,,,,,0,,,76,0
11328,note_on,2,0,0,,,,,0,,,76,80
11328,note_on,0,0,0,,,,,1,,,73,80
11328,note_on,0,0,0,,,,,2,,,73,80
11338,note_off,10,0,0,,,,,0,,,76,0
11340,note_on,2,0,0,,,,,0,,,76,80
11349,note_off,9,0,0,,,,,1,,,73,0
11349,note_off,0,0,0,,,,,2,,,73,0
11352,note_off,3,0,0,,,,,0,,,76,0
11352,note_on,0,0,0,,,,,0,,,73,80
11352,note_on,0,0,0,,,,,1,,,69,80
11352,note_on,0,0,0,,,,,2,,,69,80
11364,note_off,12,0,0,,,,,0,,,73,0
11364,note_on,0,0,0,,,,,0,,,73,80
11373,note_off,9,0,0,,,,,1,,,69,0
11373,note_off,0,0,0,,,,,2,,,69,0
11374,note_off,1,0,0,,,,,0,,,73,0
11376,note_on,2,0,0,,,,,0,,,73,80
11376,note_on,0,0,0,,,,,1,,,69,80
11376,note_on,0,0,0,,,,,2,,,69,80
11388,note_off,12,0,0,,,,,0,,,73,0
11388,note_on,0,0,0,,,,,0,,,76,80
11397,note_off,9,0,0,,,,,1,,,69,0
11397,note_off,0,0,0,,,,,2,,,69,0
11398,note_off,1,0,0,,,,,0,,,76,0
11400,note_on,2,0,0,,,,,0,,,76,80
11400,note_on,0,0,0,,,,,1,,,73,80
11400,note_on,0,0,0,,,,,2,,,73,80
11410,note_off,10,0,0,,,,,0,,,76,0
11412,note_on,2,0,0,,,,,0,,,76,80
11421,note_off,9,0,0,,,,,1,,,73,0
11421,note_off,0,0,0,,,,,2,,,73,0
11422,note_off,1,0,0,,,,,0,,,76,0
11424,note_on,2,0,0,,,,,0,,,76,80
11424,note_on,0,0,0,,,,,1,,,71,80
11424,note_on,0,0,0,,,,,2,,,71,80
11434,note_off,10,0,0,,,,,0,,,76,0
11436,note_on,2,0,0,,,,,0,,,74,80
11445,note_off,9,0,0,,,,,1,,,71,0
11445,note_off,0,0,0,,,,,2,,,71,0
11448,note_off,3,0,0,,,,,0,,,74,0
11448,note_on,0,0,0,,,,,0,,,71,80
11448,note_on,0,0,0,,,,,1,,,68,80
11448,note_on,0,0,0,,,,,2,,,68,80
11460,note_off,12,0,0,,,,,0,,,71,0
11460,note_on,0,0,0,,,,,0,,,71,80
11469,note_off,9,0,0,,,,,1,,,68,0
11469,note_off,0,0,0,,,,,2,,,68,0
11470,note_off,1,0,0,,,,,0,,,71,0
11472,note_on,2,0,0,,,,,0,,,71,80
11472,note_on,0,0,0,,,,,1,,,68,80
11472,note_on,0,0,0,,,,,2,,,68,80
11484,note_off,12,0,0,,,,,0,,,71,0
11484,note_on,0,0,0,,,,,0,,,74,80
11493,note_off,9,0,0,,,,,1,,,68,0
11493,note_off,0,0,0,,,,,2,,,68,0
11494,note_off,1,0,0,,,,,0,,,74,0
11496,note_on,2,0,0,,,,,0,,,76,80
11496,note_on,0,0,0,,,,,1,,,71,80
11496,note_on,0,0,0,,,,,2,,,71,80
11506,note_off,10,0,0,,,,,0,,,76,0
11508,note_on,2,0,0,,,,,0,,,76,80
11517,note_off,9,0,0,,,,,1,,,71,0
11517,note_off,0,0,0,,,,,2,,,71,0
11518,note_off,1,0,0,,,,,0,,,76,0
11520,note_on,2,0,0,,,,,0,,,76,80
11520,note_on,0,0,0,,,,,1,,,71,80
11520,note_on,0,0,0,,,,,2,,,71,80
11530,note_off,10,0,0,,,,,0,,,76,0
11532,note_on,2,0,0,,,,,0,,,74,80
11541,note_off,9,0,0,,,,,1,,,71,0
11541,note_off,0,0,0,,,,,2,,,71,0
11544,note_off,3,0,0,,,,,0,,,74,0
11544,note_on,0,0,0,,,,,0,,,71,80
11544,note_on,0,0,0,,,,,1,,,68,80
11544,note_on,0,0,0,,,,,2,,,68,80
11556,note_off,12,0,0,,,,,0,,,71,0
11556,note_on,0,0,0,,,,,0,,,71,80
11565,note_off,9,0,0,,,,,1,,,68,0
11565,note_off,0,0,0,,,,,2,,,68,0
11566,note_off,1,0,0,,,,,0,,,71,0
11568,note_on,2,0,0,,,,,0,,,71,80
11568,note_on,0,0,0,,,,,1,,,68,80
11568,note_on,0,0,0,,,,,2,,,68,80
11580,note_off,12,0,0,,,,,0,,,71,0
11580,note_on,0,0,0,,,,,0,,,74,80
11589,note_off,9,0,0,,,,,1,,,68,0
11589,note_off,0,0,0,,,,,2,,,68,0
11590,note_off,1,0,0,,,,,0,,,74,0
11592,note_on,2,0,0,,,,,0,,,76,80
11592,note_on,0,0,0,,,,,1,,,71,80
11592,note_on,0,0,0,,,,,2,,,71,80
11602,note_off,10,0,0,,,,,0,,,76,0
11604,note_on,2,0,0,,,,,0,,,76,80
11613,note_off,9,0,0,,,,,1,,,71,0
11613,note_off,0,0,0,,,,,2,,,71,0
11614,note_off,1,0,0,,,,,0,,,76,0
11616,note_on,2,0,0,,,,,0,,,76,80
11616,note_on,0,0,0,,,,,1,,,69,80
11616,note_on,0,0,0,,,,,2,,,69,80
11626,note_off,10,0,0,,,,,0,,,76,0
11628,note_on,2,0,0,,,,,0,,,73,80
11637,note_off,9,0,0,,,,,1,,,69,0
11637,note_off,0,0,0,,,,,2,,,69,0
11640,note_off,3,0,0,,,,,0,,,73,0
11640,note_on,0,0,0,,,,,0,,,69,80
11640,note_on,0,0,0,,,,,1,,,66,80
11640,note_on,0,0,0,,,,,2,,,66,80
11652,note_off,12,0,0,,,,,0,,,69,0
11652,note_on,0,0,0,,,,,0,,,69,80
11661,note_off,9,0,0,,,,,1,,,66,0
11661,note_off,0,0,0,,,,,2,,,66,0
11662,note_off,1,0,0,,,,,0,,,69,0
11664,note_on,2,0,0,,,,,0,,,69,80
11664,note_on,0,0,0,,,,,1,,,66,80
11664,note_on,0,0,0,,,,,2,,,66,80
11676,note_off,12,0,0,,,,,0,,,69,0
11676,note_on,0,0,0,,,,,0,,,73,80
11685,note_off,9,0,0,,,,,1,,,66,0
11685,note_off,0,0,0,,,,,2,,,66,0
11686,note_off,1,0,0,,,,,0,,,73,0
11688,note_on,2,0,0,,,,,0,,,76,80
11688,note_on,0,0,0,,,,,1,,,69,80
11688,note_on,0,0,0,,,,,2,,,69,80
11698,note_off,10,0,0,,,,,0,,,76,0
11700,note_on,2,0,0,,,,,0,,,76,80
11709,note_off,9,0,0,,,,,1,,,69,0
11709,note_off,0,0,0,,,,,2,,,69,0
11710,note_off,1,0,0,,,,,0,,,76,0
11712,note_on,2,0,0,,,,,0,,,76,80
11712,note_on,0,0,0,,,,,1,,,69,80
11712,note_on,0,0,0,,,,,2,,,69,80
11722,note_off,10,0,0,,,,,0,,,76,0
11724,note_on,2,0,0,,,,,0,,,73,80
11733,note_off,9,0,0,,,,,1,,,69,0
11733,note_off,0,0,0,,,,,2,,,69,0
11736,note_off,3,0,0,,,,,0,,,73,0
11736,note_on,0,0,0,,,,,0,,,69,80
11736,note_on,0,0,0,,,,,1,,,66,80
11736,note_on,0,0,0,,,,,2,,,66,80
11748,note_off,12,0,0,,,,,0,,,69,0
11748,note_on,0,0,0,,,,,0,,,69,80
