tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
69120,note_on,,,,,0,0,0,,,,2,,,76,87
69120,note_on,,,,,0,0,0,,,,3,,,79,87
69186,note_on,,,,,66,0,0,,,,2,,,76,0
69188,note_on,,,,,2,0,0,,,,3,,,79,0
69240,note_on,,,,,52,0,0,,,,2,,,78,87
69240,note_on,,,,,0,0,0,,,,3,,,81,87
69326,note_on,,,,,86,0,0,,,,2,,,78,0
69328,note_on,,,,,2,0,0,,,,3,,,81,0
69336,note_on,,,,,8,0,0,,,,0,,,60,0
69340,note_on,,,,,4,0,0,,,,0,,,79,0
69340,note_on,,,,,0,0,0,,,,0,,,76,0
69340,note_on,,,,,0,0,0,,,,0,,,71,0
69360,note_on,,,,,20,0,0,,,,0,,,71,65
69360,note_on,,,,,0,0,0,,,,0,,,76,65
69360,note_on,,,,,0,0,0,,,,0,,,79,65
69360,note_on,,,,,0,0,0,,,,0,,,60,88
69360,note_on,,,,,0,0,0,,,,2,,,79,87
69360,note_on,,,,,0,0,0,,,,3,,,83,87
69576,note_on,,,,,216,0,0,,,,0,,,60,0
69580,note_on,,,,,4,0,0,,,,0,,,79,0
69580,note_on,,,,,0,0,0,,,,0,,,76,0
69580,note_on,,,,,0,0,0,,,,0,,,71,0
69600,note_on,,,,,20,0,0,,,,0,,,71,65
69600,note_on,,,,,0,0,0,,,,0,,,76,65
69600,note_on,,,,,0,0,0,,,,0,,,79,65
69600,note_on,,,,,0,0,0,,,,0,,,60,88
69816,note_on,,,,,216,0,0,,,,0,,,60,0
69820,note_on,,,,,4,0,0,,,,0,,,79,0
69820,note_on,,,,,0,0,0,,,,0,,,76,0
69820,note_on,,,,,0,0,0,,,,0,,,71,0
69840,note_on,,,,,20,0,0,,,,0,,,71,65
69840,note_on,,,,,0,0,0,,,,0,,,76,65
69840,note_on,,,,,0,0,0,,,,0,,,79,65
69840,note_on,,,,,0,0,0,,,,0,,,60,88
69989,note_on,,,,,149,0,0,,,,3,,,83,0
69989,note_on,,,,,0,0,0,,,,2,,,79,0
70056,note_on,,,,,67,0,0,,,,0,,,60,0
70060,note_on,,,,,4,0,0,,,,0,,,79,0
70060,note_on,,,,,0,0,0,,,,0,,,76,0
70060,note_on,,,,,0,0,0,,,,0,,,71,0
70080,note_on,,,,,20,0,0,,,,0,,,71,65
70080,note_on,,,,,0,0,0,,,,0,,,76,65
70080,note_on,,,,,0,0,0,,,,0,,,79,65
70080,note_on,,,,,0,0,0,,,,0,,,59,88
70080,note_on,,,,,0,0,0,,,,2,,,79,87
70080,note_on,,,,,0,0,0,,,,3,,,83,87
70205,note_on,,,,,125,0,0,,,,3,,,83,0
70205,note_on,,,,,0,0,0,,,,2,,,79,0
70296,note_on,,,,,91,0,0,,,,0,,,59,0
70320,note_on,,,,,24,0,0,,,,0,,,52,88
70320,note_on,,,,,0,0,0,,,,2,,,78,87
70320,note_on,,,,,0,0,0,,,,3,,,81,87
70430,note_on,,,,,110,0,0,,,,3,,,81,0
70430,note_on,,,,,0,0,0,,,,2,,,78,0
70440,note_on,,,,,10,0,0,,,,2,,,76,87
70440,note_on,,,,,0,0,0,,,,3,,,79,87
70456,note_on,,,,,16,0,0,,,,0,,,79,0
70456,note_on,,,,,0,0,0,,,,0,,,76,0
70456,note_on,,,,,0,0,0,,,,0,,,71,0
70536,note_on,,,,,80,0,0,,,,0,,,52,0
70560,note_on,,,,,24,0,0,,,,0,,,78,65
70560,note_on,,,,,0,0,0,,,,0,,,76,65
70560,note_on,,,,,0,0,0,,,,0,,,45,88
70560,note_on,,,,,0,0,0,,,,2,,,78,87
70560,note_on,,,,,0,0,0,,,,3,,,81,87
70572,note_on,,,,,12,0,0,,,,3,,,79,0
70572,note_on,,,,,0,0,0,,,,2,,,76,0
70694,note_on,,,,,122,0,0,,,,2,,,78,0
70698,note_on,,,,,4,0,0,,,,3,,,81,0
70776,note_on,,,,,78,0,0,,,,0,,,45,0
70780,note_on,,,,,4,0,0,,,,0,,,76,0
70800,note_on,,,,,20,0,0,,,,0,,,47,88
70800,note_on,,,,,0,0,0,,,,2,,,75,87
70800,note_on,,,,,0,0,0,,,,3,,,78,87
70808,note_on,,,,,8,0,0,,,,0,,,75,65
70930,note_on,,,,,122,0,0,,,,2,,,75,0
70934,note_on,,,,,4,0,0,,,,3,,,78,0
71001,note_on,,,,,67,0,0,,,,0,,,78,0
71016,note_on,,,,,15,0,0,,,,0,,,47,0
71028,note_on,,,,,12,0,0,,,,0,,,75,0
71040,note_on,,,,,12,0,0,,,,0,,,76,88
71040,note_on,,,,,0,0,0,,,,0,,,40,88
71040,note_on,,,,,0,0,0,,,,2,,,76,87
71040,note_on,,,,,0,0,0,,,,3,,,76,87
71256,note_on,,,,,216,0,0,,,,0,,,40,0
71256,note_on,,,,,0,0,0,,,,0,,,76,0
71280,note_on,,,,,24,0,0,,,,0,,,71,88
71280,note_on,,,,,0,0,0,,,,0,,,79,88
71280,note_on,,,,,0,0,0,,,,0,,,52,88
71388,note_on,,,,,108,0,0,,,,0,,,79,0
71400,note_on,,,,,12,0,0,,,,0,,,78,88
71441,note_on,,,,,41,0,0,,,,3,,,76,0
71441,note_on,,,,,0,0,0,,,,2,,,76,0
71496,note_on,,,,,55,0,0,,,,0,,,52,0
71496,note_on,,,,,0,0,0,,,,0,,,71,0
71508,note_on,,,,,12,0,0,,,,0,,,78,0
71520,note_on,,,,,12,0,0,,,,0,,,76,88
71520,note_on,,,,,0,0,0,,,,0,,,67,88
71520,note_on,,,,,0,0,0,,,,0,,,40,88
71736,note_on,,,,,216,0,0,,,,0,,,40,0
71736,note_on,,,,,0,0,0,,,,0,,,67,0
71736,note_on,,,,,0,0,0,,,,0,,,76,0
71760,note_on,,,,,24,0,0,,,,0,,,76,88
71760,note_on,,,,,0,0,0,,,,0,,,83,88
71760,note_on,,,,,0,0,0,,,,0,,,52,88
71868,note_on,,,,,108,0,0,,,,0,,,83,0
71880,note_on,,,,,12,0,0,,,,0,,,81,88
71976,note_on,,,,,96,0,0,,,,0,,,52,0
71976,note_on,,,,,0,0,0,,,,0,,,76,0
71988,note_on,,,,,12,0,0,,,,0,,,81,0
72000,note_on,,,,,12,0,0,,,,0,,,79,88
72000,note_on,,,,,0,0,0,,,,0,,,71,88
72000,note_on,,,,,0,0,0,,,,0,,,40,88
72216,note_on,,,,,216,0,0,,,,0,,,40,0
72216,note_on,,,,,0,0,0,,,,0,,,71,0
72216,note_on,,,,,0,0,0,,,,0,,,79,0
72240,note_on,,,,,24,0,0,,,,0,,,76,88
72240,note_on,,,,,0,0,0,,,,0,,,67,88
72240,note_on,,,,,0,0,0,,,,0,,,52,88
72456,note_on,,,,,216,0,0,,,,0,,,52,0
72456,note_on,,,,,0,0,0,,,,0,,,67,0
72456,note_on,,,,,0,0,0,,,,0,,,76,0
72480,note_on,,,,,24,0,0,,,,0,,,79,88
72480,note_on,,,,,0,0,0,,,,0,,,71,88
72480,note_on,,,,,0,0,0,,,,0,,,40,88
72696,note_on,,,,,216,0,0,,,,0,,,40,0
72696,note_on,,,,,0,0,0,,,,0,,,71,0
72696,note_on,,,,,0,0,0,,,,0,,,79,0
72720,note_on,,,,,24,0,0,,,,0,,,83,88
72720,note_on,,,,,0,0,0,,,,0,,,76,88
72720,note_on,,,,,0,0,0,,,,0,,,52,88
72936,note_on,,,,,216,0,0,,,,0,,,52,0
72936,note_on,,,,,0,0,0,,,,0,,,76,0
72936,note_on,,,,,0,0,0,,,,0,,,83,0
72960,note_on,,,,,24,0,0,,,,0,,,76,88
72960,note_on,,,,,0,0,0,,,,0,,,40,88
73176,note_on,,,,,216,0,0,,,,0,,,40,0
73176,note_on,,,,,0,0,0,,,,0,,,76,0
73200,note_on,,,,,24,0,0,,,,0,,,71,88
73200,note_on,,,,,0,0,0,,,,0,,,79,88
73200,note_on,,,,,0,0,0,,,,0,,,52,88
73308,note_on,,,,,108,0,0,,,,0,,,79,0
73320,note_on,,,,,12,0,0,,,,0,,,78,88
73416,note_on,,,,,96,0,0,,,,0,,,52,0
73416,note_on,,,,,0,0,0,,,,0,,,71,0
73428,note_on,,,,,12,0,0,,,,0,,,78,0
73440,note_on,,,,,12,0,0,,,,0,,,76,88
73440,note_on,,,,,0,0,0,,,,0,,,67,88
73440,note_on,,,,,0,0,0,,,,0,,,40,88
73656,note_on,,,,,216,0,0,,,,0,,,40,0
73656,note_on,,,,,0,0,0,,,,0,,,67,0
73656,note_on,,,,,0,0,0,,,,0,,,76,0
73680,note_on,,,,,24,0,0,,,,0,,,76,88
73680,note_on,,,,,0,0,0,,,,0,,,83,88
73680,note_on,,,,,0,0,0,,,,0,,,52,88
73788,note_on,,,,,108,0,0,,,,0,,,83,0
73800,note_on,,,,,12,0,0,,,,0,,,81,88
73896,note_on,,,,,96,0,0,,,,0,,,52,0
73896,note_on,,,,,0,0,0,,,,0,,,76,0
73908,note_on,,,,,12,0,0,,,,0,,,81,0
73920,note_on,,,,,12,0,0,,,,0,,,79,88
73920,note_on,,,,,0,0,0,,,,0,,,71,88
73920,note_on,,,,,0,0,0,,,,0,,,40,88
74136,note_on,,,,,216,0,0,,,,0,,,40,0
74136,note_on,,,,,0,0,0,,,,0,,,71,0
74136,note_on,,,,,0,0,0,,,,0,,,79,0
74160,note_on,,,,,24,0,0,,,,0,,,76,88
74160,note_on,,,,,0,0,0,,,,0,,,67,88
74160,note_on,,,,,0,0,0,,,,0,,,52,88
74376,note_on,,,,,216,0,0,,,,0,,,52,0
74376,note_on,,,,,0,0,0,,,,0,,,67,0
74376,note_on,,,,,0,0,0,,,,0,,,76,0
74400,note_on,,,,,24,0,0,,,,0,,,79,88
74400,note_on,,,,,0,0,0,,,,0,,,71,88
74400,note_on,,,,,0,0,0,,,,0,,,40,88
74616,note_on,,,,,216,0,0,,,,0,,,40,0
74616,note_on,,,,,0,0,0,,,,0,,,71,0
74616,note_on,,,,,0,0,0,,,,0,,,79,0
74640,note_on,,,,,24,0,0,,,,0,,,83,88
74640,note_on,,,,,0,0,0,,,,0,,,76,88
74640,note_on,,,,,0,0,0,,,,0,,,52,88
74856,note_on,,,,,216,0,0,,,,0,,,52,0
74856,note_on,,,,,0,0,0,,,,0,,,76,0
74856,note_on,,,,,0,0,0,,,,0,,,83,0
74880,note_on,,,,,24,0,0,,,,0,,,78,88
74880,note_on,,,,,0,0,0,,,,0,,,75,88
74880,note_on,,,,,0,0,0,,,,0,,,47,88
75096,note_on,,,,,216,0,0,,,,0,,,47,0
75096,note_on,,,,,0,0,0,,,,0,,,75,0
75096,note_on,,,,,0,0,0,,,,0,,,78,0
75120,note_on,,,,,24,0,0,,,,0,,,78,88
75120,note_on,,,,,0,0,0,,,,0,,,75,88
75120,note_on,,,,,0,0,0,,,,0,,,59,88
75228,note_on,,,,,108,0,0,,,,0,,,75,0
75228,note_on,,,,,0,0,0,,,,0,,,78,0
75240,note_on,,,,,12,0,0,,,,0,,,76,88
75240,note_on,,,,,0,0,0,,,,0,,,73,88
75336,note_on,,,,,96,0,0,,,,0,,,59,0
75348,note_on,,,,,12,0,0,,,,0,,,73,0
75348,note_on,,,,,0,0,0,,,,0,,,76,0
75360,note_on,,,,,12,0,0,,,,0,,,75,88
75360,note_on,,,,,0,0,0,,,,0,,,71,88
75360,note_on,,,,,0,0,0,,,,0,,,47,88
75576,note_on,,,,,216,0,0,,,,0,,,47,0
75576,note_on,,,,,0,0,0,,,,0,,,71,0
75576,note_on,,,,,0,0,0,,,,0,,,75,0
75600,note_on,,,,,24,0,0,,,,0,,,81,88
75600,note_on,,,,,0,0,0,,,,0,,,78,88
75600,note_on,,,,,0,0,0,,,,0,,,59,88
75708,note_on,,,,,108,0,0,,,,0,,,78,0
75708,note_on,,,,,0,0,0,,,,0,,,81,0
75720,note_on,,,,,12,0,0,,,,0,,,79,88
75720,note_on,,,,,0,0,0,,,,0,,,76,88
75816,note_on,,,,,96,0,0,,,,0,,,59,0
75828,note_on,,,,,12,0,0,,,,0,,,76,0
75828,note_on,,,,,0,0,0,,,,0,,,79,0
75840,note_on,,,,,12,0,0,,,,0,,,78,88
75840,note_on,,,,,0,0,0,,,,0,,,75,88
75840,note_on,,,,,0,0,0,,,,0,,,47,88
76056,note_on,,,,,216,0,0,,,,0,,,47,0
76056,note_on,,,,,0,0,0,,,,0,,,75,0
76056,note_on,,,,,0,0,0,,,,0,,,78,0
76080,note_on,,,,,24,0,0,,,,0,,,71,88
76080,note_on,,,,,0,0,0,,,,0,,,75,88
76080,note_on,,,,,0,0,0,,,,0,,,59,88
76296,note_on,,,,,216,0,0,,,,0,,,59,0
76296,note_on,,,,,0,0,0,,,,0,,,75,0
76296,note_on,,,,,0,0,0,,,,0,,,71,0
76320,note_on,,,,,24,0,0,,,,0,,,78,88
76320,note_on,,,,,0,0,0,,,,0,,,75,88
76320,note_on,,,,,0,0,0,,,,0,,,47,88
76536,note_on,,,,,216,0,0,,,,0,,,47,0
76536,note_on,,,,,0,0,0,,,,0,,,75,0
76536,note_on,,,,,0,0,0,,,,0,,,78,0
76560,note_on,,,,,24,0,0,,,,0,,,83,88
76560,note_on,,,,,0,0,0,,,,0,,,78,88
76560,note_on,,,,,0,0,0,,,,0,,,59,88
76776,note_on,,,,,216,0,0,,,,0,,,59,0
76776,note_on,,,,,0,0,0,,,,0,,,78,0
76776,note_on,,,,,0,0,0,,,,0,,,83,0
76800,note_on,,,,,24,0,0,,,,0,,,78,88
76800,note_on,,,,,0,0,0,,,,0,,,75,88
76800,note_on,,,,,0,0,0,,,,0,,,47,88
77016,note_on,,,,,216,0,0,,,,0,,,47,0
77016,note_on,,,,,0,0,0,,,,0,,,75,0
77016,note_on,,,,,0,0,0,,,,0,,,78,0
77040,note_on,,,,,24,0,0,,,,0,,,78,88
77040,note_on,,,,,0,0,0,,,,0,,,75,88
77040,note_on,,,,,0,0,0,,,,0,,,59,88
77148,note_on,,,,,108,0,0,,,,0,,,75,0
77148,note_on,,,,,0,0,0,,,,0,,,78,0
77160,note_on,,,,,12,0,0,,,,0,,,76,88
77160,note_on,,,,,0,0,0,,,,0,,,73,88
77256,note_on,,,,,96,0,0,,,,0,,,59,0
77268,note_on,,,,,12,0,0,,,,0,,,73,0
77268,note_on,,,,,0,0,0,,,,0,,,76,0
77280,note_on,,,,,12,0,0,,,,0,,,75,88
77280,note_on,,,,,0,0,0,,,,0,,,71,88
77280,note_on,,,,,0,0,0,,,,0,,,47,88
77496,note_on,,,,,216,0,0,,,,0,,,47,0
77496,note_on,,,,,0,0,0,,,,0,,,71,0
77496,note_on,,,,,0,0,0,,,,0,,,75,0
77520,note_on,,,,,24,0,0,,,,0,,,81,88
77520,note_on,,,,,0,0,0,,,,0,,,78,88
77520,note_on,,,,,0,0,0,,,,0,,,59,88
77628,note_on,,,,,108,0,0,,,,0,,,78,0
77628,note_on,,,,,0,0,0,,,,0,,,81,0
77640,note_on,,,,,12,0,0,,,,0,,,79,88
77640,note_on,,,,,0,0,0,,,,0,,,76,88
77736,note_on,,,,,96,0,0,,,,0,,,59,0
77748,note_on,,,,,12,0,0,,,,0,,,76,0
77748,note_on,,,,,0,0,0,,,,0,,,79,0
77760,note_on,,,,,12,0,0,,,,0,,,78,88
77760,note_on,,,,,0,0,0,,,,0,,,75,88
77760,note_on,,,,,0,0,0,,,,0,,,47,88
77976,note_on,,,,,216,0,0,,,,0,,,47,0
77976,note_on,,,,,0,0,0,,,,0,,,75,0
77976,note_on,,,,,0,0,0,,,,0,,,78,0
78000,note_on,,,,,24,0,0,,,,0,,,71,88
78000,note_on,,,,,0,0,0,,,,0,,,75,88
78000,note_on,,,,,0,0,0,,,,0,,,59,88
78216,note_on,,,,,216,0,0,,,,0,,,59,0
78216,note_on,,,,,0,0,0,,,,0,,,75,0
78216,note_on,,,,,0,0,0,,,,0,,,71,0
78240,note_on,,,,,24,0,0,,,,0,,,78,88
78240,note_on,,,,,0,0,0,,,,0,,,75,88
78240,note_on,,,,,0,0,0,,,,0,,,47,88
78456,note_on,,,,,216,0,0,,,,0,,,47,0
78456,note_on,,,,,0,0,0,,,,0,,,75,0
78456,note_on,,,,,0,0,0,,,,0,,,78,0
78480,note_on,,,,,24,0,0,,,,0,,,83,88
78480,note_on,,,,,0,0,0,,,,0,,,78,88
78480,note_on,,,,,0,0,0,,,,0,,,59,88
78696,note_on,,,,,216,0,0,,,,0,,,59,0
78696,note_on,,,,,0,0,0,,,,0,,,78,0
78696,note_on,,,,,0,0,0,,,,0,,,83,0
78720,marker,,,,,24,1,0,,,,,,,,
78720,note_on,,,,,0,0,0,,,,0,,,79,88
78720,note_on,,,,,0,0,0,,,,0,,,76,88
78720,note_on,,,,,0,0,0,,,,0,,,52,88
78936,note_on,,,,,216,0,0,,,,0,,,52,0
78936,note_on,,,,,0,0,0,,,,0,,,76,0
78936,note_on,,,,,0,0,0,,,,0,,,79,0
78960,note_on,,,,,24,0,0,,,,0,,,78,88
78960,note_on,,,,,0,0,0,,,,0,,,75,88
78960,note_on,,,,,0,0,0,,,,0,,,52,88
79068,note_on,,,,,108,0,0,,,,0,,,75,0
79068,note_on,,,,,0,0,0,,,,0,,,78,0
79080,note_on,,,,,12,0,0,,,,0,,,79,88
79080,note_on,,,,,0,0,0,,,,0,,,76,88
79176,note_on,,,,,96,0,0,,,,0,,,52,0
79188,note_on,,,,,12,0,0,,,,0,,,76,0
79188,note_on,,,,,0,0,0,,,,0,,,79,0
79200,note_on,,,,,12,0,0,,,,0,,,81,88
79200,note_on,,,,,0,0,0,,,,0,,,78,88
79200,note_on,,,,,0,0,0,,,,0,,,45,88
79416,note_on,,,,,216,0,0,,,,0,,,45,0
79416,note_on,,,,,0,0,0,,,,0,,,78,0
79416,note_on,,,,,0,0,0,,,,0,,,81,0
79440,note_on,,,,,24,0,0,,,,0,,,78,88
79440,note_on,,,,,0,0,0,,,,0,,,75,88
79440,note_on,,,,,0,0,0,,,,0,,,47,88
79656,note_on,,,,,216,0,0,,,,0,,,47,0
79656,note_on,,,,,0,0,0,,,,0,,,75,0
79656,note_on,,,,,0,0,0,,,,0,,,78,0
79680,note_on,,,,,24,0,0,,,,0,,,52,88
79680,note_on,,,,,0,0,0,,,,2,,,76,99
79680,note_on,,,,,0,0,0,,,,3,,,76,99
79758,note_on,,,,,78,0,0,,,,3,,,76,0
79758,note_on,,,,,0,0,0,,,,2,,,76,0
79800,note_on,,,,,42,0,0,,,,2,,,76,87
79800,note_on,,,,,0,0,0,,,,3,,,79,87
79896,note_on,,,,,96,0,0,,,,0,,,52,0
79920,note_on,,,,,24,0,0,,,,0,,,52,88
79920,note_on,,,,,0,0,0,,,,2,,,79,87
79920,note_on,,,,,0,0,0,,,,3,,,83,87
79925,note_on,,,,,5,0,0,,,,3,,,79,0
79925,note_on,,,,,0,0,0,,,,2,,,76,0
80040,note_on,,,,,115,0,0,,,,2,,,76,87
80040,note_on,,,,,0,0,0,,,,3,,,79,87
80054,note_on,,,,,14,0,0,,,,3,,,83,0
80054,note_on,,,,,0,0,0,,,,2,,,79,0
80120,note_on,,,,,66,0,0,,,,3,,,79,0
80120,note_on,,,,,0,0,0,,,,2,,,76,0
80136,note_on,,,,,16,0,0,,,,0,,,52,0
80160,note_on,,,,,24,0,0,,,,0,,,67,65
80160,note_on,,,,,0,0,0,,,,0,,,71,65
80160,note_on,,,,,0,0,0,,,,0,,,55,88
80160,note_on,,,,,0,0,0,,,,2,,,71,87
80160,note_on,,,,,0,0,0,,,,3,,,76,87
80164,note_on,,,,,4,0,0,,,,0,,,76,65
80280,note_on,,,,,116,0,0,,,,2,,,76,87
80280,note_on,,,,,0,0,0,,,,3,,,79,87
80281,note_on,,,,,1,0,0,,,,3,,,76,0
80281,note_on,,,,,0,0,0,,,,2,,,71,0
80376,note_on,,,,,95,0,0,,,,0,,,55,0
80400,note_on,,,,,24,0,0,,,,0,,,52,88
80400,note_on,,,,,0,0,0,,,,2,,,79,87
80400,note_on,,,,,0,0,0,,,,3,,,83,87
80413,note_on,,,,,13,0,0,,,,3,,,79,0
80413,note_on,,,,,0,0,0,,,,2,,,76,0
80496,note_on,,,,,83,0,0,,,,0,,,71,0
80496,note_on,,,,,0,0,0,,,,0,,,67,0
80500,note_on,,,,,4,0,0,,,,0,,,76,0
80520,note_on,,,,,20,0,0,,,,2,,,76,87
80520,note_on,,,,,0,0,0,,,,3,,,79,87
80524,note_on,,,,,4,0,0,,,,3,,,83,0
80524,note_on,,,,,0,0,0,,,,2,,,79,0
80616,note_on,,,,,92,0,0,,,,0,,,52,0
80640,note_on,,,,,24,0,0,,,,0,,,67,65
80640,note_on,,,,,0,0,0,,,,0,,,71,65
80640,note_on,,,,,0,0,0,,,,2,,,71,87
80640,note_on,,,,,0,0,0,,,,3,,,76,87
80644,note_on,,,,,4,0,0,,,,0,,,76,65
80658,note_on,,,,,14,0,0,,,,3,,,79,0
80658,note_on,,,,,0,0,0,,,,2,,,76,0
80760,note_on,,,,,102,0,0,,,,2,,,76,87
80760,note_on,,,,,0,0,0,,,,3,,,79,87
80783,note_on,,,,,23,0,0,,,,3,,,76,0
80783,note_on,,,,,0,0,0,,,,2,,,71,0
80880,note_on,,,,,97,0,0,,,,0,,,52,88
80880,note_on,,,,,0,0,0,,,,2,,,79,87
80880,note_on,,,,,0,0,0,,,,3,,,83,87
80899,note_on,,,,,19,0,0,,,,3,,,79,0
80899,note_on,,,,,0,0,0,,,,2,,,76,0
81000,note_on,,,,,101,0,0,,,,2,,,76,87
81000,note_on,,,,,0,0,0,,,,3,,,79,87
81012,note_on,,,,,12,0,0,,,,0,,,52,0
81016,note_on,,,,,4,0,0,,,,3,,,83,0
81016,note_on,,,,,0,0,0,,,,2,,,79,0
81072,note_on,,,,,56,0,0,,,,0,,,71,0
81072,note_on,,,,,0,0,0,,,,0,,,67,0
81076,note_on,,,,,4,0,0,,,,0,,,76,0
81120,note_on,,,,,44,0,0,,,,0,,,67,65
81120,note_on,,,,,0,0,0,,,,0,,,71,65
81120,note_on,,,,,0,0,0,,,,0,,,55,113
81120,note_on,,,,,0,0,0,,,,2,,,71,87
81120,note_on,,,,,0,0,0,,,,3,,,76,87
81124,note_on,,,,,4,0,0,,,,0,,,76,65
81135,note_on,,,,,11,0,0,,,,3,,,79,0
81135,note_on,,,,,0,0,0,,,,2,,,76,0
81240,note_on,,,,,105,0,0,,,,2,,,76,87
81240,note_on,,,,,0,0,0,,,,3,,,79,87
81258,note_on,,,,,18,0,0,,,,3,,,76,0
81258,note_on,,,,,0,0,0,,,,2,,,71,0
81360,note_on,,,,,102,0,0,,,,0,,,52,88
81360,note_on,,,,,0,0,0,,,,2,,,79,87
81360,note_on,,,,,0,0,0,,,,3,,,83,87
81388,note_on,,,,,28,0,0,,,,0,,,55,0
81394,note_on,,,,,6,0,0,,,,3,,,79,0
81394,note_on,,,,,0,0,0,,,,2,,,76,0
81480,note_on,,,,,86,0,0,,,,2,,,76,87
81480,note_on,,,,,0,0,0,,,,3,,,79,87
81496,note_on,,,,,16,0,0,,,,0,,,52,0
81501,note_on,,,,,5,0,0,,,,3,,,83,0
81501,note_on,,,,,0,0,0,,,,2,,,79,0
81552,note_on,,,,,51,0,0,,,,0,,,71,0
81552,note_on,,,,,0,0,0,,,,0,,,67,0
81556,note_on,,,,,4,0,0,,,,0,,,76,0
81594,note_on,,,,,38,0,0,,,,3,,,79,0
81594,note_on,,,,,0,0,0,,,,2,,,76,0
81600,note_on,,,,,6,0,0,,,,0,,,71,65
81600,note_on,,,,,0,0,0,,,,0,,,75,65
81600,note_on,,,,,0,0,0,,,,2,,,75,87
81600,note_on,,,,,0,0,0,,,,3,,,78,87
81604,note_on,,,,,4,0,0,,,,0,,,78,65
81666,note_on,,,,,62,0,0,,,,2,,,76,87
81666,note_on,,,,,0,0,0,,,,3,,,79,87
81668,note_on,,,,,2,0,0,,,,3,,,78,0
81668,note_on,,,,,0,0,0,,,,2,,,75,0
81715,note_on,,,,,47,0,0,,,,3,,,79,0
81715,note_on,,,,,0,0,0,,,,2,,,76,0
81720,note_on,,,,,5,0,0,,,,2,,,78,87
81720,note_on,,,,,0,0,0,,,,3,,,81,87
81840,note_on,,,,,120,0,0,,,,0,,,47,88
81840,note_on,,,,,0,0,0,,,,2,,,78,87
81858,note_on,,,,,18,0,0,,,,2,,,78,0
81964,note_on,,,,,106,0,0,,,,0,,,47,0
82000,note_on,,,,,36,0,0,,,,3,,,81,0
82032,note_on,,,,,32,0,0,,,,0,,,75,0
82032,note_on,,,,,0,0,0,,,,0,,,71,0
82036,note_on,,,,,4,0,0,,,,0,,,78,0
82054,note_on,,,,,18,0,0,,,,2,,,78,0
82080,note_on,,,,,26,0,0,,,,0,,,66,65
82080,note_on,,,,,0,0,0,,,,0,,,71,65
82080,note_on,,,,,0,0,0,,,,0,,,59,110
82080,note_on,,,,,0,0,0,,,,2,,,78,87
82080,note_on,,,,,0,0,0,,,,3,,,81,87
82084,note_on,,,,,4,0,0,,,,0,,,75,65
82148,note_on,,,,,64,0,0,,,,2,,,76,87
82148,note_on,,,,,0,0,0,,,,3,,,79,87
82155,note_on,,,,,7,0,0,,,,3,,,81,0
82155,note_on,,,,,0,0,0,,,,2,,,78,0
82190,note_on,,,,,35,0,0,,,,2,,,75,87
82190,note_on,,,,,0,0,0,,,,3,,,78,87
82196,note_on,,,,,6,0,0,,,,3,,,79,0
82196,note_on,,,,,0,0,0,,,,2,,,76,0
82296,note_on,,,,,100,0,0,,,,0,,,59,0
82320,note_on,,,,,24,0,0,,,,0,,,47,88
82444,note_on,,,,,124,0,0,,,,0,,,47,0
82494,note_on,,,,,50,0,0,,,,3,,,78,0
82494,note_on,,,,,0,0,0,,,,2,,,75,0
82512,note_on,,,,,18,0,0,,,,0,,,71,0
82512,note_on,,,,,0,0,0,,,,0,,,66,0
82516,note_on,,,,,4,0,0,,,,0,,,75,0
82556,note_on,,,,,40,0,0,,,,3,,,76,99
82560,note_on,,,,,4,0,0,,,,0,,,67,65
82560,note_on,,,,,0,0,0,,,,0,,,71,65
82560,note_on,,,,,0,0,0,,,,2,,,79,87
82564,note_on,,,,,4,0,0,,,,0,,,76,65
82634,note_on,,,,,70,0,0,,,,3,,,76,0
82658,note_on,,,,,24,0,0,,,,2,,,79,0
82676,note_on,,,,,18,0,0,,,,3,,,79,87
82680,note_on,,,,,4,0,0,,,,2,,,76,87
82796,note_on,,,,,116,0,0,,,,3,,,83,87
82800,note_on,,,,,4,0,0,,,,0,,,52,88
82800,note_on,,,,,0,0,0,,,,2,,,79,87
82801,note_on,,,,,1,0,0,,,,3,,,79,0
82827,note_on,,,,,26,0,0,,,,2,,,76,0
82911,note_on,,,,,84,0,0,,,,2,,,79,0
82916,note_on,,,,,5,0,0,,,,0,,,52,0
82916,note_on,,,,,0,0,0,,,,3,,,79,87
82920,note_on,,,,,4,0,0,,,,2,,,76,87
82930,note_on,,,,,10,0,0,,,,3,,,83,0
82992,note_on,,,,,62,0,0,,,,0,,,71,0
82992,note_on,,,,,0,0,0,,,,0,,,67,0
82996,note_on,,,,,4,0,0,,,,3,,,79,0
82996,note_on,,,,,0,0,0,,,,0,,,76,0
83028,note_on,,,,,32,0,0,,,,2,,,76,0
83036,note_on,,,,,8,0,0,,,,3,,,76,87
83040,note_on,,,,,4,0,0,,,,0,,,67,65
83040,note_on,,,,,0,0,0,,,,0,,,71,65
83040,note_on,,,,,0,0,0,,,,0,,,55,105
83040,note_on,,,,,0,0,0,,,,2,,,71,87
83044,note_on,,,,,4,0,0,,,,0,,,76,65
83132,note_on,,,,,88,0,0,,,,2,,,71,0
83156,note_on,,,,,24,0,0,,,,3,,,79,87
