tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel,control,value
76055,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
76057,note_off,,,,,,,2,0,0,,,,,,,60,64,0,,
76101,note_off,,,,,,,44,0,0,,,,,,,77,64,0,,
76115,note_on,,,,,,,14,0,0,,,,,,,79,72,0,,
76145,control_change,,,,,,,30,0,0,,,,,,,,,0,64,0
76183,note_on,,,,,,,38,0,0,,,,,,,77,49,0,,
76215,note_off,,,,,,,32,0,0,,,,,,,79,64,0,,
76231,note_on,,,,,,,16,0,0,,,,,,,72,68,0,,
76234,note_on,,,,,,,3,0,0,,,,,,,60,61,0,,
76237,note_on,,,,,,,3,0,0,,,,,,,67,57,0,,
76273,note_on,,,,,,,36,0,0,,,,,,,76,58,0,,
76276,note_off,,,,,,,3,0,0,,,,,,,77,64,0,,
76279,note_off,,,,,,,3,0,0,,,,,,,72,64,0,,
76289,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
76293,note_off,,,,,,,4,0,0,,,,,,,60,64,0,,
76423,note_off,,,,,,,130,0,0,,,,,,,76,64,0,,
76429,note_on,,,,,,,6,0,0,,,,,,,69,63,0,,
76429,note_on,,,,,,,0,0,0,,,,,,,72,78,0,,
76435,note_on,,,,,,,6,0,0,,,,,,,65,62,0,,
76575,control_change,,,,,,,140,0,0,,,,,,,,,0,64,127
76609,note_on,,,,,,,34,0,0,,,,,,,84,94,0,,
76612,note_off,,,,,,,3,0,0,,,,,,,72,64,0,,
76627,note_off,,,,,,,15,0,0,,,,,,,69,64,0,,
76637,note_off,,,,,,,10,0,0,,,,,,,65,64,0,,
76667,control_change,,,,,,,30,0,0,,,,,,,,,0,64,0
76775,note_on,,,,,,,108,0,0,,,,,,,72,72,0,,
76780,note_on,,,,,,,5,0,0,,,,,,,69,50,0,,
76780,note_on,,,,,,,0,0,0,,,,,,,81,88,0,,
76791,note_off,,,,,,,11,0,0,,,,,,,84,64,0,,
76791,note_on,,,,,,,0,0,0,,,,,,,65,62,0,,
76839,note_off,,,,,,,48,0,0,,,,,,,72,64,0,,
76839,note_off,,,,,,,0,0,0,,,,,,,65,64,0,,
76845,note_off,,,,,,,6,0,0,,,,,,,69,64,0,,
76877,note_off,,,,,,,32,0,0,,,,,,,81,64,0,,
76949,note_on,,,,,,,72,0,0,,,,,,,83,106,0,,
76969,note_on,,,,,,,20,0,0,,,,,,,81,94,0,,
76977,note_on,,,,,,,8,0,0,,,,,,,72,75,0,,
76981,note_on,,,,,,,4,0,0,,,,,,,67,63,0,,
76991,note_on,,,,,,,10,0,0,,,,,,,64,54,0,,
77047,note_off,,,,,,,56,0,0,,,,,,,83,64,0,,
77153,note_on,,,,,,,106,0,0,,,,,,,79,89,0,,
77156,note_off,,,,,,,3,0,0,,,,,,,81,64,0,,
77159,note_off,,,,,,,3,0,0,,,,,,,64,64,0,,
77165,note_off,,,,,,,6,0,0,,,,,,,72,64,0,,
77177,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
77219,note_off,,,,,,,42,0,0,,,,,,,79,64,0,,
77314,note_on,,,,,,,95,0,0,,,,,,,72,68,0,,
77319,note_on,,,,,,,5,0,0,,,,,,,79,91,0,,
77321,note_on,,,,,,,2,0,0,,,,,,,67,69,0,,
77331,note_on,,,,,,,10,0,0,,,,,,,64,54,0,,
77365,note_off,,,,,,,34,0,0,,,,,,,72,64,0,,
77379,note_off,,,,,,,14,0,0,,,,,,,67,64,0,,
77383,note_off,,,,,,,4,0,0,,,,,,,79,64,0,,
77383,note_off,,,,,,,0,0,0,,,,,,,64,64,0,,
77481,note_on,,,,,,,98,0,0,,,,,,,81,85,0,,
77505,note_on,,,,,,,24,0,0,,,,,,,71,84,0,,
77511,note_on,,,,,,,6,0,0,,,,,,,79,97,0,,
77511,note_on,,,,,,,0,0,0,,,,,,,65,63,0,,
77517,note_on,,,,,,,6,0,0,,,,,,,62,60,0,,
77605,note_off,,,,,,,88,0,0,,,,,,,81,64,0,,
77665,control_change,,,,,,,60,0,0,,,,,,,,,0,64,127
77687,note_off,,,,,,,22,0,0,,,,,,,79,64,0,,
77687,note_on,,,,,,,0,0,0,,,,,,,77,80,0,,
77690,note_off,,,,,,,3,0,0,,,,,,,62,64,0,,
77693,note_off,,,,,,,3,0,0,,,,,,,71,64,0,,
77696,control_change,,,,,,,3,0,0,,,,,,,,,0,64,0
77713,note_off,,,,,,,17,0,0,,,,,,,65,64,0,,
77749,note_off,,,,,,,36,0,0,,,,,,,77,64,0,,
77849,note_on,,,,,,,100,0,0,,,,,,,71,78,0,,
77853,note_on,,,,,,,4,0,0,,,,,,,77,80,0,,
77855,note_on,,,,,,,2,0,0,,,,,,,65,78,0,,
77858,note_on,,,,,,,3,0,0,,,,,,,62,59,0,,
77897,note_off,,,,,,,39,0,0,,,,,,,77,64,0,,
77901,note_off,,,,,,,4,0,0,,,,,,,71,64,0,,
77903,note_off,,,,,,,2,0,0,,,,,,,62,64,0,,
77909,note_off,,,,,,,6,0,0,,,,,,,65,64,0,,
78009,note_on,,,,,,,100,0,0,,,,,,,79,94,0,,
78035,note_on,,,,,,,26,0,0,,,,,,,77,94,0,,
78035,note_on,,,,,,,0,0,0,,,,,,,72,68,0,,
78038,note_on,,,,,,,3,0,0,,,,,,,67,68,0,,
78055,note_on,,,,,,,17,0,0,,,,,,,60,53,0,,
78121,note_off,,,,,,,66,0,0,,,,,,,79,64,0,,
78141,control_change,,,,,,,20,0,0,,,,,,,,,0,64,127
78211,note_on,,,,,,,70,0,0,,,,,,,76,75,0,,
78215,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
78227,note_off,,,,,,,12,0,0,,,,,,,77,64,0,,
78241,note_off,,,,,,,14,0,0,,,,,,,67,64,0,,
78249,note_off,,,,,,,8,0,0,,,,,,,60,64,0,,
78249,control_change,,,,,,,0,0,0,,,,,,,,,0,64,0
78313,note_off,,,,,,,64,0,0,,,,,,,76,64,0,,
78379,note_on,,,,,,,66,0,0,,,,,,,76,79,0,,
78379,note_on,,,,,,,0,0,0,,,,,,,72,78,0,,
78382,note_on,,,,,,,3,0,0,,,,,,,67,72,0,,
78403,note_on,,,,,,,21,0,0,,,,,,,60,51,0,,
78421,note_off,,,,,,,18,0,0,,,,,,,72,64,0,,
78433,note_off,,,,,,,12,0,0,,,,,,,76,64,0,,
78435,note_off,,,,,,,2,0,0,,,,,,,67,64,0,,
78461,note_off,,,,,,,26,0,0,,,,,,,60,64,0,,
78535,note_on,,,,,,,74,0,0,,,,,,,77,81,0,,
78571,note_on,,,,,,,36,0,0,,,,,,,76,83,0,,
78571,note_on,,,,,,,0,0,0,,,,,,,71,83,0,,
78579,note_on,,,,,,,8,0,0,,,,,,,67,72,0,,
78661,note_off,,,,,,,82,0,0,,,,,,,77,64,0,,
78709,control_change,,,,,,,48,0,0,,,,,,,,,0,64,127
78737,note_off,,,,,,,28,0,0,,,,,,,76,64,0,,
78743,note_on,,,,,,,6,0,0,,,,,,,74,80,0,,
78751,note_off,,,,,,,8,0,0,,,,,,,71,64,0,,
78771,control_change,,,,,,,20,0,0,,,,,,,,,0,64,0
78773,note_off,,,,,,,2,0,0,,,,,,,67,64,0,,
78791,note_off,,,,,,,18,0,0,,,,,,,74,64,0,,
78909,note_on,,,,,,,118,0,0,,,,,,,71,81,0,,
78909,note_on,,,,,,,0,0,0,,,,,,,74,90,0,,
78912,note_on,,,,,,,3,0,0,,,,,,,67,82,0,,
78957,note_off,,,,,,,45,0,0,,,,,,,71,64,0,,
78957,note_off,,,,,,,0,0,0,,,,,,,67,64,0,,
78969,note_off,,,,,,,12,0,0,,,,,,,74,64,0,,
79093,note_on,,,,,,,124,0,0,,,,,,,72,86,0,,
79101,note_on,,,,,,,8,0,0,,,,,,,69,80,0,,
79219,note_off,,,,,,,118,0,0,,,,,,,69,64,0,,
79267,note_on,,,,,,,48,0,0,,,,,,,67,70,0,,
79321,note_off,,,,,,,54,0,0,,,,,,,67,64,0,,
79375,note_off,,,,,,,54,0,0,,,,,,,72,64,0,,
79433,note_on,,,,,,,58,0,0,,,,,,,84,84,0,,
79451,note_on,,,,,,,18,0,0,,,,,,,65,59,0,,
79473,note_off,,,,,,,22,0,0,,,,,,,84,64,0,,
79495,note_off,,,,,,,22,0,0,,,,,,,65,64,0,,
79617,note_on,,,,,,,122,0,0,,,,,,,76,81,0,,
79623,note_on,,,,,,,6,0,0,,,,,,,72,70,0,,
79627,note_on,,,,,,,4,0,0,,,,,,,67,71,0,,
79681,note_off,,,,,,,54,0,0,,,,,,,72,64,0,,
79789,note_off,,,,,,,108,0,0,,,,,,,76,64,0,,
79805,note_on,,,,,,,16,0,0,,,,,,,77,78,0,,
79843,note_off,,,,,,,38,0,0,,,,,,,77,64,0,,
79855,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
79975,note_on,,,,,,,120,0,0,,,,,,,74,73,0,,
79978,note_on,,,,,,,3,0,0,,,,,,,71,59,0,,
79983,note_on,,,,,,,5,0,0,,,,,,,55,60,0,,
80015,note_off,,,,,,,32,0,0,,,,,,,74,64,0,,
80027,note_off,,,,,,,12,0,0,,,,,,,71,64,0,,
80027,note_off,,,,,,,0,0,0,,,,,,,55,64,0,,
80149,note_on,,,,,,,122,0,0,,,,,,,60,85,0,,
80155,note_on,,,,,,,6,0,0,,,,,,,76,55,0,,
80161,note_on,,,,,,,6,0,0,,,,,,,72,51,0,,
80227,note_off,,,,,,,66,0,0,,,,,,,60,64,0,,
80335,note_on,,,,,,,108,0,0,,,,,,,55,76,0,,
80377,note_off,,,,,,,42,0,0,,,,,,,55,64,0,,
80423,note_off,,,,,,,46,0,0,,,,,,,72,64,0,,
80487,note_off,,,,,,,64,0,0,,,,,,,76,64,0,,
80495,note_on,,,,,,,8,0,0,,,,,,,48,74,0,,
80505,note_on,,,,,,,10,0,0,,,,,,,84,55,0,,
80533,note_off,,,,,,,28,0,0,,,,,,,48,64,0,,
80643,note_off,,,,,,,110,0,0,,,,,,,84,64,0,,
80677,note_on,,,,,,,34,0,0,,,,,,,43,81,0,,
80869,note_on,,,,,,,192,0,0,,,,,,,74,62,0,,
80869,note_on,,,,,,,0,0,0,,,,,,,71,54,0,,
80911,note_off,,,,,,,42,0,0,,,,,,,74,64,0,,
80923,note_off,,,,,,,12,0,0,,,,,,,71,64,0,,
80965,note_off,,,,,,,42,0,0,,,,,,,43,64,0,,
81037,note_on,,,,,,,72,0,0,,,,,,,77,79,0,,
81085,note_off,,,,,,,48,0,0,,,,,,,77,64,0,,
81221,note_on,,,,,,,136,0,0,,,,,,,60,60,0,,
81225,note_on,,,,,,,4,0,0,,,,,,,76,72,0,,
81227,note_on,,,,,,,2,0,0,,,,,,,72,59,0,,
81275,note_off,,,,,,,48,0,0,,,,,,,60,64,0,,
81387,note_on,,,,,,,112,0,0,,,,,,,55,70,0,,
81431,note_off,,,,,,,44,0,0,,,,,,,55,64,0,,
81459,note_off,,,,,,,28,0,0,,,,,,,72,64,0,,
81513,note_off,,,,,,,54,0,0,,,,,,,76,64,0,,
81557,note_on,,,,,,,44,0,0,,,,,,,48,69,0,,
81577,note_on,,,,,,,20,0,0,,,,,,,84,59,0,,
81599,note_off,,,,,,,22,0,0,,,,,,,48,64,0,,
81629,note_off,,,,,,,30,0,0,,,,,,,84,64,0,,
81737,note_on,,,,,,,108,0,0,,,,,,,43,66,0,,
81913,note_on,,,,,,,176,0,0,,,,,,,71,57,0,,
81917,note_on,,,,,,,4,0,0,,,,,,,74,63,0,,
81961,note_off,,,,,,,44,0,0,,,,,,,74,64,0,,
81964,note_off,,,,,,,3,0,0,,,,,,,71,64,0,,
82001,note_off,,,,,,,37,0,0,,,,,,,43,64,0,,
82073,note_on,,,,,,,72,0,0,,,,,,,77,73,0,,
82123,note_off,,,,,,,50,0,0,,,,,,,77,64,0,,
82247,note_on,,,,,,,124,0,0,,,,,,,76,79,0,,
82247,note_on,,,,,,,0,0,0,,,,,,,60,62,0,,
82247,note_on,,,,,,,0,0,0,,,,,,,72,66,0,,
82305,note_off,,,,,,,58,0,0,,,,,,,72,64,0,,
82341,note_off,,,,,,,36,0,0,,,,,,,76,64,0,,
82409,note_on,,,,,,,68,0,0,,,,,,,74,78,0,,
82413,note_on,,,,,,,4,0,0,,,,,,,77,75,0,,
82435,note_off,,,,,,,22,0,0,,,,,,,60,64,0,,
82453,note_off,,,,,,,18,0,0,,,,,,,74,64,0,,
82465,note_off,,,,,,,12,0,0,,,,,,,77,64,0,,
82573,note_on,,,,,,,108,0,0,,,,,,,52,82,0,,
82581,note_on,,,,,,,8,0,0,,,,,,,79,78,0,,
82585,note_on,,,,,,,4,0,0,,,,,,,76,73,0,,
82613,note_off,,,,,,,28,0,0,,,,,,,52,64,0,,
82627,note_off,,,,,,,14,0,0,,,,,,,76,64,0,,
82639,note_off,,,,,,,12,0,0,,,,,,,79,64,0,,
82747,note_on,,,,,,,108,0,0,,,,,,,74,80,0,,
82751,note_on,,,,,,,4,0,0,,,,,,,77,70,0,,
82759,note_on,,,,,,,8,0,0,,,,,,,53,100,0,,
82801,note_off,,,,,,,42,0,0,,,,,,,74,64,0,,
82865,note_off,,,,,,,64,0,0,,,,,,,77,64,0,,
82891,note_off,,,,,,,26,0,0,,,,,,,53,64,0,,
82911,note_on,,,,,,,20,0,0,,,,,,,76,69,0,,
82917,note_on,,,,,,,6,0,0,,,,,,,72,59,0,,
82949,note_off,,,,,,,32,0,0,,,,,,,76,64,0,,
82971,note_off,,,,,,,22,0,0,,,,,,,72,64,0,,
83079,note_on,,,,,,,108,0,0,,,,,,,55,65,0,,
83087,note_on,,,,,,,8,0,0,,,,,,,74,69,0,,
83093,note_on,,,,,,,6,0,0,,,,,,,71,32,0,,
83125,note_off,,,,,,,32,0,0,,,,,,,55,64,0,,
83125,note_off,,,,,,,0,0,0,,,,,,,74,64,0,,
83161,note_off,,,,,,,36,0,0,,,,,,,71,64,0,,
83263,note_on,,,,,,,102,0,0,,,,,,,76,72,0,,
83265,note_on,,,,,,,2,0,0,,,,,,,60,68,0,,
83271,note_on,,,,,,,6,0,0,,,,,,,72,45,0,,
83317,note_off,,,,,,,46,0,0,,,,,,,60,64,0,,
83439,note_on,,,,,,,122,0,0,,,,,,,55,65,0,,
83485,note_off,,,,,,,46,0,0,,,,,,,55,64,0,,
83539,note_off,,,,,,,54,0,0,,,,,,,76,64,0,,
83595,note_on,,,,,,,56,0,0,,,,,,,48,50,0,,
83607,note_off,,,,,,,12,0,0,,,,,,,72,64,0,,
83607,note_on,,,,,,,0,0,0,,,,,,,84,57,0,,
83647,note_off,,,,,,,40,0,0,,,,,,,48,64,0,,
83743,note_off,,,,,,,96,0,0,,,,,,,84,64,0,,
83787,note_on,,,,,,,44,0,0,,,,,,,43,47,0,,
83963,note_on,,,,,,,176,0,0,,,,,,,74,45,0,,
83966,note_on,,,,,,,3,0,0,,,,,,,71,37,0,,
84011,note_off,,,,,,,45,0,0,,,,,,,43,64,0,,
84011,note_off,,,,,,,0,0,0,,,,,,,74,64,0,,
84033,note_off,,,,,,,22,0,0,,,,,,,71,64,0,,
84121,note_on,,,,,,,88,0,0,,,,,,,77,65,0,,
84159,note_off,,,,,,,38,0,0,,,,,,,77,64,0,,
84311,note_on,,,,,,,152,0,0,,,,,,,60,36,0,,
84317,note_on,,,,,,,6,0,0,,,,,,,72,42,0,,
84321,note_on,,,,,,,4,0,0,,,,,,,76,59,0,,
84395,note_off,,,,,,,74,0,0,,,,,,,60,64,0,,
84463,note_off,,,,,,,68,0,0,,,,,,,72,64,0,,
84471,control_change,,,,,,,8,0,0,,,,,,,,,0,64,127
84491,note_off,,,,,,,20,0,0,,,,,,,76,64,0,,
84501,note_on,,,,,,,10,0,0,,,,,,,55,33,0,,
84565,note_off,,,,,,,64,0,0,,,,,,,55,64,0,,
84641,note_on,,,,,,,76,0,0,,,,,,,48,52,0,,
84667,note_on,,,,,,,26,0,0,,,,,,,88,32,0,,
84671,control_change,,,,,,,4,0,0,,,,,,,,,0,64,0
84691,note_off,,,,,,,20,0,0,,,,,,,48,64,0,,
84739,note_off,,,,,,,48,0,0,,,,,,,88,64,0,,
84823,note_on,,,,,,,84,0,0,,,,,,,43,71,0,,
84993,note_on,,,,,,,170,0,0,,,,,,,71,53,0,,
84995,note_on,,,,,,,2,0,0,,,,,,,74,63,0,,
85037,note_off,,,,,,,42,0,0,,,,,,,74,64,0,,
85047,note_off,,,,,,,10,0,0,,,,,,,71,64,0,,
85051,note_off,,,,,,,4,0,0,,,,,,,43,64,0,,
85157,note_on,,,,,,,106,0,0,,,,,,,77,71,0,,
85195,note_off,,,,,,,38,0,0,,,,,,,77,64,0,,
85343,note_on,,,,,,,148,0,0,,,,,,,72,56,0,,
85349,note_on,,,,,,,6,0,0,,,,,,,76,61,0,,
85371,note_on,,,,,,,22,0,0,,,,,,,60,21,0,,
85395,note_off,,,,,,,24,0,0,,,,,,,72,64,0,,
85403,note_off,,,,,,,8,0,0,,,,,,,76,64,0,,
85439,control_change,,,,,,,36,0,0,,,,,,,,,0,64,127
85455,note_off,,,,,,,16,0,0,,,,,,,60,64,0,,
85561,note_on,,,,,,,106,0,0,,,,,,,55,17,0,,
85633,note_off,,,,,,,72,0,0,,,,,,,55,64,0,,
85683,note_on,,,,,,,50,0,0,,,,,,,48,38,0,,
85695,note_on,,,,,,,12,0,0,,,,,,,91,44,0,,
85741,note_off,,,,,,,46,0,0,,,,,,,48,64,0,,
85755,note_off,,,,,,,14,0,0,,,,,,,91,64,0,,
85885,control_change,,,,,,,130,0,0,,,,,,,,,0,64,0
85887,note_on,,,,,,,2,0,0,,,,,,,43,41,0,,
86031,note_on,,,,,,,144,0,0,,,,,,,74,52,0,,
86035,note_on,,,,,,,4,0,0,,,,,,,71,37,0,,
86065,note_off,,,,,,,30,0,0,,,,,,,43,64,0,,
86079,note_off,,,,,,,14,0,0,,,,,,,74,64,0,,
86105,note_off,,,,,,,26,0,0,,,,,,,71,64,0,,
86201,note_on,,,,,,,96,0,0,,,,,,,77,52,0,,
86249,note_off,,,,,,,48,0,0,,,,,,,77,64,0,,
86361,note_on,,,,,,,112,0,0,,,,,,,76,46,0,,
86365,note_on,,,,,,,4,0,0,,,,,,,72,35,0,,
86371,note_on,,,,,,,6,0,0,,,,,,,60,39,0,,
86417,note_off,,,,,,,46,0,0,,,,,,,76,64,0,,
86431,note_off,,,,,,,14,0,0,,,,,,,72,64,0,,
86529,note_on,,,,,,,98,0,0,,,,,,,77,48,0,,
86533,note_on,,,,,,,4,0,0,,,,,,,74,52,0,,
86539,note_off,,,,,,,6,0,0,,,,,,,60,64,0,,
86579,note_off,,,,,,,40,0,0,,,,,,,74,64,0,,
86587,note_off,,,,,,,8,0,0,,,,,,,77,64,0,,
86705,note_on,,,,,,,118,0,0,,,,,,,52,53,0,,
86705,note_on,,,,,,,0,0,0,,,,,,,76,43,0,,
86708,note_on,,,,,,,3,0,0,,,,,,,79,54,0,,
86753,note_off,,,,,,,45,0,0,,,,,,,52,64,0,,
86761,note_off,,,,,,,8,0,0,,,,,,,76,64,0,,
86769,note_off,,,,,,,8,0,0,,,,,,,79,64,0,,
86881,note_on,,,,,,,112,0,0,,,,,,,74,44,0,,
86883,note_on,,,,,,,2,0,0,,,,,,,77,43,0,,
86889,note_on,,,,,,,6,0,0,,,,,,,53,62,0,,
86929,note_off,,,,,,,40,0,0,,,,,,,74,64,0,,
86945,note_off,,,,,,,16,0,0,,,,,,,77,64,0,,
87039,note_on,,,,,,,94,0,0,,,,,,,76,33,0,,
87055,note_on,,,,,,,16,0,0,,,,,,,72,30,0,,
87095,note_off,,,,,,,40,0,0,,,,,,,53,64,0,,
87105,note_off,,,,,,,10,0,0,,,,,,,76,64,0,,
87119,note_off,,,,,,,14,0,0,,,,,,,72,64,0,,
87199,note_on,,,,,,,80,0,0,,,,,,,74,66,0,,
87209,note_on,,,,,,,10,0,0,,,,,,,71,55,0,,
87223,note_on,,,,,,,14,0,0,,,,,,,55,39,0,,
87241,note_off,,,,,,,18,0,0,,,,,,,74,64,0,,
87261,note_off,,,,,,,20,0,0,,,,,,,71,64,0,,
87285,note_off,,,,,,,24,0,0,,,,,,,55,64,0,,
87383,note_on,,,,,,,98,0,0,,,,,,,79,75,0,,
87385,note_on,,,,,,,2,0,0,,,,,,,76,55,0,,
87417,note_on,,,,,,,32,0,0,,,,,,,52,44,0,,
87435,note_off,,,,,,,18,0,0,,,,,,,76,64,0,,
87445,note_off,,,,,,,10,0,0,,,,,,,79,64,0,,
87553,note_on,,,,,,,108,0,0,,,,,,,74,64,0,,
87559,note_on,,,,,,,6,0,0,,,,,,,77,56,0,,
87573,note_off,,,,,,,14,0,0,,,,,,,52,64,0,,
87597,note_off,,,,,,,24,0,0,,,,,,,74,64,0,,
87607,note_off,,,,,,,10,0,0,,,,,,,77,64,0,,
87709,note_on,,,,,,,102,0,0,,,,,,,57,35,0,,
87711,note_on,,,,,,,2,0,0,,,,,,,76,52,0,,
87715,note_on,,,,,,,4,0,0,,,,,,,72,46,0,,
87761,note_off,,,,,,,46,0,0,,,,,,,76,64,0,,
87773,note_off,,,,,,,12,0,0,,,,,,,72,64,0,,
87781,note_off,,,,,,,8,0,0,,,,,,,57,64,0,,
87877,note_on,,,,,,,96,0,0,,,,,,,77,55,0,,
87877,note_on,,,,,,,0,0,0,,,,,,,74,55,0,,
87887,note_on,,,,,,,10,0,0,,,,,,,53,69,0,,
87925,note_off,,,,,,,38,0,0,,,,,,,74,64,0,,
87939,note_off,,,,,,,14,0,0,,,,,,,77,64,0,,
88031,note_on,,,,,,,92,0,0,,,,,,,76,53,0,,
88039,note_on,,,,,,,8,0,0,,,,,,,72,45,0,,
88075,note_off,,,,,,,36,0,0,,,,,,,76,64,0,,
88093,note_off,,,,,,,18,0,0,,,,,,,53,64,0,,
88105,note_off,,,,,,,12,0,0,,,,,,,72,64,0,,
88195,note_on,,,,,,,90,0,0,,,,,,,71,76,0,,
88197,note_on,,,,,,,2,0,0,,,,,,,74,75,0,,
88205,note_on,,,,,,,8,0,0,,,,,,,55,41,0,,
88237,note_off,,,,,,,32,0,0,,,,,,,71,64,0,,
88245,note_off,,,,,,,8,0,0,,,,,,,74,64,0,,
88265,note_off,,,,,,,20,0,0,,,,,,,55,64,0,,
88377,note_on,,,,,,,112,0,0,,,,,,,79,88,0,,
88377,note_on,,,,,,,0,0,0,,,,,,,76,76,0,,
88397,note_on,,,,,,,20,0,0,,,,,,,52,61,0,,
88425,note_off,,,,,,,28,0,0,,,,,,,76,64,0,,
88481,note_off,,,,,,,56,0,0,,,,,,,79,64,0,,
88537,note_off,,,,,,,56,0,0,,,,,,,52,64,0,,
88539,note_on,,,,,,,2,0,0,,,,,,,77,76,0,,
88543,note_on,,,,,,,4,0,0,,,,,,,74,73,0,,
88583,note_off,,,,,,,40,0,0,,,,,,,74,64,0,,
88595,note_off,,,,,,,12,0,0,,,,,,,77,64,0,,
88689,note_on,,,,,,,94,0,0,,,,,,,72,72,0,,
88695,note_on,,,,,,,6,0,0,,,,,,,76,84,0,,
88697,note_on,,,,,,,2,0,0,,,,,,,57,54,0,,
88737,note_off,,,,,,,40,0,0,,,,,,,76,64,0,,
88742,note_off,,,,,,,5,0,0,,,,,,,72,64,0,,
88753,note_off,,,,,,,11,0,0,,,,,,,57,64,0,,
88857,note_on,,,,,,,104,0,0,,,,,,,77,86,0,,
88857,note_on,,,,,,,0,0,0,,,,,,,74,87,0,,
88863,note_on,,,,,,,6,0,0,,,,,,,53,98,0,,
88897,note_off,,,,,,,34,0,0,,,,,,,74,64,0,,
88955,note_off,,,,,,,58,0,0,,,,,,,77,64,0,,
89019,note_on,,,,,,,64,0,0,,,,,,,76,80,0,,
89031,note_off,,,,,,,12,0,0,,,,,,,53,64,0,,
89031,note_on,,,,,,,0,0,0,,,,,,,72,69,0,,
89057,note_off,,,,,,,26,0,0,,,,,,,76,64,0,,
89081,note_off,,,,,,,24,0,0,,,,,,,72,64,0,,
89183,note_on,,,,,,,102,0,0,,,,,,,74,91,0,,
89183,note_on,,,,,,,0,0,0,,,,,,,71,92,0,,
89183,note_on,,,,,,,0,0,0,,,,,,,55,75,0,,
89217,note_off,,,,,,,34,0,0,,,,,,,71,64,0,,
89231,note_off,,,,,,,14,0,0,,,,,,,74,64,0,,
89241,note_off,,,,,,,10,0,0,,,,,,,55,64,0,,
89363,note_on,,,,,,,122,0,0,,,,,,,76,87,0,,
89366,note_on,,,,,,,3,0,0,,,,,,,79,98,0,,
89375,note_on,,,,,,,9,0,0,,,,,,,52,87,0,,
89413,note_off,,,,,,,38,0,0,,,,,,,76,64,0,,
89493,note_off,,,,,,,80,0,0,,,,,,,79,64,0,,
89521,note_on,,,,,,,28,0,0,,,,,,,77,87,0,,
89523,note_off,,,,,,,2,0,0,,,,,,,52,64,0,,
89529,note_on,,,,,,,6,0,0,,,,,,,74,80,0,,
89567,note_off,,,,,,,38,0,0,,,,,,,74,64,0,,
89595,note_off,,,,,,,28,0,0,,,,,,,77,64,0,,
89683,note_on,,,,,,,88,0,0,,,,,,,76,78,0,,
89686,note_on,,,,,,,3,0,0,,,,,,,57,73,0,,
89689,note_on,,,,,,,3,0,0,,,,,,,72,62,0,,
89697,note_on,,,,,,,8,0,0,,,,,,,45,73,0,,
89721,note_off,,,,,,,24,0,0,,,,,,,76,64,0,,
89727,note_off,,,,,,,6,0,0,,,,,,,57,64,0,,
89731,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
89739,note_off,,,,,,,8,0,0,,,,,,,45,64,0,,
89789,note_on,,,,,,,50,0,0,,,,,,,74,75,0,,
89827,note_on,,,,,,,38,0,0,,,,,,,76,63,0,,
89829,note_off,,,,,,,2,0,0,,,,,,,74,64,0,,
89861,note_on,,,,,,,32,0,0,,,,,,,53,104,0,,
89863,note_on,,,,,,,2,0,0,,,,,,,41,84,0,,
89881,note_on,,,,,,,18,0,0,,,,,,,74,98,0,,
89937,note_off,,,,,,,56,0,0,,,,,,,76,64,0,,
89955,note_off,,,,,,,18,0,0,,,,,,,53,64,0,,
89963,note_off,,,,,,,8,0,0,,,,,,,41,64,0,,
89975,note_off,,,,,,,12,0,0,,,,,,,74,64,0,,
90039,note_on,,,,,,,64,0,0,,,,,,,72,91,0,,
90089,note_off,,,,,,,50,0,0,,,,,,,72,64,0,,
90191,note_on,,,,,,,102,0,0,,,,,,,55,74,0,,
90195,note_on,,,,,,,4,0,0,,,,,,,43,71,0,,
90199,note_on,,,,,,,4,0,0,,,,,,,71,103,0,,
90233,note_off,,,,,,,34,0,0,,,,,,,55,64,0,,
90238,note_off,,,,,,,5,0,0,,,,,,,43,64,0,,
90307,note_off,,,,,,,69,0,0,,,,,,,71,64,0,,
90427,note_on,,,,,,,120,0,0,,,,,,,72,105,0,,
90445,note_on,,,,,,,18,0,0,,,,,,,36,88,0,,
90447,note_on,,,,,,,2,0,0,,,,,,,48,71,0,,
90803,control_change,,,,,,,356,0,0,,,,,,,,,0,64,127
90815,note_off,,,,,,,12,0,0,,,,,,,36,64,0,,
90875,note_off,,,,,,,60,0,0,,,,,,,48,64,0,,
91067,note_off,,,,,,,192,0,0,,,,,,,72,64,0,,
91247,control_change,,,,,,,180,0,0,,,,,,,,,0,64,0
91525,note_on,,,,,,,278,0,0,,,,,,,79,91,0,,
91691,note_on,,,,,,,166,0,0,,,,,,,75,79,0,,
91713,note_off,,,,,,,22,0,0,,,,,,,79,64,0,,
91716,note_on,,,,,,,3,0,0,,,,,,,72,54,0,,
91716,note_on,,,,,,,0,0,0,,,,,,,67,50,0,,
