tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,note,velocity
101632,note_on,,26,0,1,,,,,,,,,,,,,,0,85,79
101666,note_on,,34,0,1,,,,,,,,,,,,,,0,86,0
101676,note_on,,10,0,1,,,,,,,,,,,,,,0,85,0
101744,note_on,,68,0,1,,,,,,,,,,,,,,0,52,0
101784,note_on,,40,0,1,,,,,,,,,,,,,,0,78,81
101786,note_on,,2,0,1,,,,,,,,,,,,,,0,83,103
101788,note_on,,2,0,1,,,,,,,,,,,,,,0,62,54
101802,note_on,,14,0,1,,,,,,,,,,,,,,0,54,55
101832,note_on,,30,0,1,,,,,,,,,,,,,,0,79,0
101888,control_change,,56,0,1,,,,,,,,,,,,64,0,0,,
102058,note_on,,170,0,1,,,,,,,,,,,,,,0,83,0
102096,note_on,,38,0,1,,,,,,,,,,,,,,0,74,81
102150,control_change,,54,0,1,,,,,,,,,,,,64,127,0,,
102194,note_on,,44,0,1,,,,,,,,,,,,,,0,62,0
102196,note_on,,2,0,1,,,,,,,,,,,,,,0,78,0
102230,note_on,,34,0,1,,,,,,,,,,,,,,0,54,0
102244,note_on,,14,0,1,,,,,,,,,,,,,,0,83,105
102282,note_on,,38,0,1,,,,,,,,,,,,,,0,74,0
102380,control_change,,98,0,1,,,,,,,,,,,,64,0,0,,
102406,note_on,,26,0,1,,,,,,,,,,,,,,0,82,84
102408,note_on,,2,0,1,,,,,,,,,,,,,,0,73,74
102412,note_on,,4,0,1,,,,,,,,,,,,,,0,66,66
102420,note_on,,8,0,1,,,,,,,,,,,,,,0,54,72
102436,note_on,,16,0,1,,,,,,,,,,,,,,0,83,0
102626,control_change,,190,0,1,,,,,,,,,,,,64,127,0,,
102629,note_on,,3,0,1,,,,,,,,,,,,,,0,66,0
102722,note_on,,93,0,1,,,,,,,,,,,,,,0,54,0
102822,note_on,,100,0,1,,,,,,,,,,,,,,0,73,0
103050,note_on,,228,0,1,,,,,,,,,,,,,,0,83,108
103054,note_on,,4,0,1,,,,,,,,,,,,,,0,82,0
103058,note_on,,4,0,1,,,,,,,,,,,,,,0,71,79
103064,note_on,,6,0,1,,,,,,,,,,,,,,0,35,101
103226,control_change,,162,0,1,,,,,,,,,,,,64,0,0,,
103292,note_on,,66,0,1,,,,,,,,,,,,,,0,71,0
103388,note_on,,96,0,1,,,,,,,,,,,,,,0,83,0
103392,note_on,,4,0,1,,,,,,,,,,,,,,0,71,56
103394,note_on,,2,0,1,,,,,,,,,,,,,,0,78,68
103410,control_change,,16,0,1,,,,,,,,,,,,64,127,0,,
103436,note_on,,26,0,1,,,,,,,,,,,,,,0,78,0
103446,note_on,,10,0,1,,,,,,,,,,,,,,0,71,0
103506,note_on,,60,0,1,,,,,,,,,,,,,,0,78,66
103516,note_on,,10,0,1,,,,,,,,,,,,,,0,71,70
103519,note_on,,3,0,1,,,,,,,,,,,,,,0,35,0
103562,control_change,,43,0,1,,,,,,,,,,,,64,0,0,,
103566,note_on,,4,0,1,,,,,,,,,,,,,,0,71,0
103600,note_on,,34,0,1,,,,,,,,,,,,,,0,78,0
103650,note_on,,50,0,1,,,,,,,,,,,,,,0,78,96
103652,note_on,,2,0,1,,,,,,,,,,,,,,0,71,79
103655,note_on,,3,0,1,,,,,,,,,,,,,,0,35,74
103734,note_on,,79,0,1,,,,,,,,,,,,,,0,78,0
103746,note_on,,12,0,1,,,,,,,,,,,,,,0,71,0
103938,note_on,,192,0,1,,,,,,,,,,,,,,0,78,86
103954,note_on,,16,0,1,,,,,,,,,,,,,,0,71,81
104000,note_on,,46,0,1,,,,,,,,,,,,,,0,71,0
104060,note_on,,60,0,1,,,,,,,,,,,,,,0,78,0
104174,note_on,,114,0,1,,,,,,,,,,,,,,0,35,0
104238,note_on,,64,0,1,,,,,,,,,,,,,,0,80,91
104244,note_on,,6,0,1,,,,,,,,,,,,,,0,35,85
104244,note_on,,0,0,1,,,,,,,,,,,,,,0,71,81
104250,note_on,,6,0,1,,,,,,,,,,,,,,0,76,58
104322,note_on,,72,0,1,,,,,,,,,,,,,,0,76,0
104336,note_on,,14,0,1,,,,,,,,,,,,,,0,35,0
104392,control_change,,56,0,1,,,,,,,,,,,,64,127,0,,
104534,note_on,,142,0,1,,,,,,,,,,,,,,0,71,0
104574,note_on,,40,0,1,,,,,,,,,,,,,,0,83,101
104614,note_on,,40,0,1,,,,,,,,,,,,,,0,80,0
104870,note_on,,256,0,1,,,,,,,,,,,,,,0,78,88
104872,note_on,,2,0,1,,,,,,,,,,,,,,0,66,65
104874,note_on,,2,0,1,,,,,,,,,,,,,,0,71,81
104896,note_on,,22,0,1,,,,,,,,,,,,,,0,59,43
104908,note_on,,12,0,1,,,,,,,,,,,,,,0,83,0
104952,note_on,,44,0,1,,,,,,,,,,,,,,0,59,0
104976,note_on,,24,0,1,,,,,,,,,,,,,,0,66,0
105176,control_change,,200,0,1,,,,,,,,,,,,64,0,0,,
105178,note_on,,2,0,1,,,,,,,,,,,,,,0,66,60
105198,note_on,,20,0,1,,,,,,,,,,,,,,0,59,28
105222,note_on,,24,0,1,,,,,,,,,,,,,,0,66,0
105268,note_on,,46,0,1,,,,,,,,,,,,,,0,59,0
105288,note_on,,20,0,1,,,,,,,,,,,,,,0,66,62
105312,note_on,,24,0,1,,,,,,,,,,,,,,0,59,41
105360,note_on,,48,0,1,,,,,,,,,,,,,,0,59,0
105364,note_on,,4,0,1,,,,,,,,,,,,,,0,66,0
105424,note_on,,60,0,1,,,,,,,,,,,,,,0,66,72
105424,note_on,,0,0,1,,,,,,,,,,,,,,0,59,70
105450,note_on,,26,0,1,,,,,,,,,,,,,,0,75,65
105494,note_on,,44,0,1,,,,,,,,,,,,,,0,59,0
105508,note_on,,14,0,1,,,,,,,,,,,,,,0,66,0
105532,note_on,,24,0,1,,,,,,,,,,,,,,0,71,0
105552,note_on,,20,0,1,,,,,,,,,,,,,,0,78,0
105724,note_on,,172,0,1,,,,,,,,,,,,,,0,66,80
105734,note_on,,10,0,1,,,,,,,,,,,,,,0,59,79
105774,note_on,,40,0,1,,,,,,,,,,,,,,0,59,0
105796,note_on,,22,0,1,,,,,,,,,,,,,,0,66,0
106016,note_on,,220,0,1,,,,,,,,,,,,,,0,68,83
106028,note_on,,12,0,1,,,,,,,,,,,,,,0,59,65
106032,note_on,,4,0,1,,,,,,,,,,,,,,0,76,67
106058,note_on,,26,0,1,,,,,,,,,,,,,,0,75,0
106126,note_on,,68,0,1,,,,,,,,,,,,,,0,78,69
106150,note_on,,24,0,1,,,,,,,,,,,,,,0,76,0
106198,note_on,,48,0,1,,,,,,,,,,,,,,0,78,0
106212,note_on,,14,0,1,,,,,,,,,,,,,,0,76,54
106240,note_on,,28,0,1,,,,,,,,,,,,,,0,68,0
106266,note_on,,26,0,1,,,,,,,,,,,,,,0,76,0
106284,note_on,,18,0,1,,,,,,,,,,,,,,0,78,53
106300,note_on,,16,0,1,,,,,,,,,,,,,,0,71,64
106312,control_change,,12,0,1,,,,,,,,,,,,64,127,0,,
106346,note_on,,34,0,1,,,,,,,,,,,,,,0,76,51
106349,note_on,,3,0,1,,,,,,,,,,,,,,0,71,0
106378,note_on,,29,0,1,,,,,,,,,,,,,,0,59,0
106418,note_on,,40,0,1,,,,,,,,,,,,,,0,78,0
106450,note_on,,32,0,1,,,,,,,,,,,,,,0,75,73
106453,note_on,,3,0,1,,,,,,,,,,,,,,0,76,0
106516,note_on,,63,0,1,,,,,,,,,,,,,,0,76,74
106560,note_on,,44,0,1,,,,,,,,,,,,,,0,75,0
106640,note_on,,80,0,1,,,,,,,,,,,,,,0,78,90
106652,note_on,,12,0,1,,,,,,,,,,,,,,0,71,83
106658,note_on,,6,0,1,,,,,,,,,,,,,,0,35,97
106686,note_on,,28,0,1,,,,,,,,,,,,,,0,76,0
106774,control_change,,88,0,1,,,,,,,,,,,,64,0,0,,
106898,note_on,,124,0,1,,,,,,,,,,,,,,0,71,0
106908,note_on,,10,0,1,,,,,,,,,,,,,,0,78,0
106962,note_on,,54,0,1,,,,,,,,,,,,,,0,78,86
106968,note_on,,6,0,1,,,,,,,,,,,,,,0,71,78
106990,control_change,,22,0,1,,,,,,,,,,,,64,127,0,,
107018,note_on,,28,0,1,,,,,,,,,,,,,,0,78,0
107020,note_on,,2,0,1,,,,,,,,,,,,,,0,71,0
107066,control_change,,46,0,1,,,,,,,,,,,,64,0,0,,
107086,note_on,,20,0,1,,,,,,,,,,,,,,0,35,0
107086,note_on,,0,0,1,,,,,,,,,,,,,,0,78,81
107089,note_on,,3,0,1,,,,,,,,,,,,,,0,71,78
107134,note_on,,45,0,1,,,,,,,,,,,,,,0,71,0
107142,note_on,,8,0,1,,,,,,,,,,,,,,0,78,0
107210,note_on,,68,0,1,,,,,,,,,,,,,,0,78,86
107213,note_on,,3,0,1,,,,,,,,,,,,,,0,71,73
107224,note_on,,11,0,1,,,,,,,,,,,,,,0,35,79
107272,note_on,,48,0,1,,,,,,,,,,,,,,0,71,0
107298,note_on,,26,0,1,,,,,,,,,,,,,,0,78,0
107508,note_on,,210,0,1,,,,,,,,,,,,,,0,78,81
107538,note_on,,30,0,1,,,,,,,,,,,,,,0,71,66
107584,note_on,,46,0,1,,,,,,,,,,,,,,0,71,0
107618,note_on,,34,0,1,,,,,,,,,,,,,,0,78,0
107682,note_on,,64,0,1,,,,,,,,,,,,,,0,35,0
107808,note_on,,126,0,1,,,,,,,,,,,,,,0,80,81
107822,note_on,,14,0,1,,,,,,,,,,,,,,0,76,51
107822,note_on,,0,0,1,,,,,,,,,,,,,,0,71,71
107844,note_on,,22,0,1,,,,,,,,,,,,,,0,35,58
108002,control_change,,158,0,1,,,,,,,,,,,,64,127,0,,
108010,note_on,,8,0,1,,,,,,,,,,,,,,0,35,0
108106,note_on,,96,0,1,,,,,,,,,,,,,,0,76,0
108126,note_on,,20,0,1,,,,,,,,,,,,,,0,83,94
108146,note_on,,20,0,1,,,,,,,,,,,,,,0,80,0
108340,note_on,,194,0,1,,,,,,,,,,,,,,0,71,0
108422,note_on,,82,0,1,,,,,,,,,,,,,,0,78,61
108426,note_on,,4,0,1,,,,,,,,,,,,,,0,83,0
108434,note_on,,8,0,1,,,,,,,,,,,,,,0,66,25
108440,note_on,,6,0,1,,,,,,,,,,,,,,0,59,20
108448,control_change,,8,0,1,,,,,,,,,,,,64,0,0,,
108598,note_on,,150,0,1,,,,,,,,,,,,,,0,75,61
108630,note_on,,32,0,1,,,,,,,,,,,,,,0,78,0
108650,note_on,,20,0,1,,,,,,,,,,,,,,0,75,0
108694,control_change,,44,0,1,,,,,,,,,,,,64,127,0,,
108734,note_on,,40,0,1,,,,,,,,,,,,,,0,75,57
108818,note_on,,84,0,1,,,,,,,,,,,,,,0,59,0
108848,note_on,,30,0,1,,,,,,,,,,,,,,0,66,0
108862,note_on,,14,0,1,,,,,,,,,,,,,,0,75,0
108884,note_on,,22,0,1,,,,,,,,,,,,,,0,76,61
108928,note_on,,44,0,1,,,,,,,,,,,,,,0,76,0
109002,control_change,,74,0,1,,,,,,,,,,,,64,0,0,,
109018,note_on,,16,0,1,,,,,,,,,,,,,,0,76,30
109022,note_on,,4,0,1,,,,,,,,,,,,,,0,66,35
109044,note_on,,22,0,1,,,,,,,,,,,,,,0,59,36
109170,note_on,,126,0,1,,,,,,,,,,,,,,0,78,67
109200,note_on,,30,0,1,,,,,,,,,,,,,,0,76,0
109220,note_on,,20,0,1,,,,,,,,,,,,,,0,78,0
109278,control_change,,58,0,1,,,,,,,,,,,,64,127,0,,
109316,note_on,,38,0,1,,,,,,,,,,,,,,0,78,58
109382,note_on,,66,0,1,,,,,,,,,,,,,,0,66,0
109410,note_on,,28,0,1,,,,,,,,,,,,,,0,59,0
109450,note_on,,40,0,1,,,,,,,,,,,,,,0,80,70
109470,note_on,,20,0,1,,,,,,,,,,,,,,0,78,0
109492,note_on,,22,0,1,,,,,,,,,,,,,,0,80,0
109586,control_change,,94,0,1,,,,,,,,,,,,64,0,0,,
109596,note_on,,10,0,1,,,,,,,,,,,,,,0,66,35
109600,note_on,,4,0,1,,,,,,,,,,,,,,0,80,60
109614,note_on,,14,0,1,,,,,,,,,,,,,,0,59,30
109750,note_on,,136,0,1,,,,,,,,,,,,,,0,81,78
109768,note_on,,18,0,1,,,,,,,,,,,,,,0,80,0
109790,note_on,,22,0,1,,,,,,,,,,,,,,0,81,0
109816,control_change,,26,0,1,,,,,,,,,,,,64,127,0,,
109902,note_on,,86,0,1,,,,,,,,,,,,,,0,81,63
109950,note_on,,48,0,1,,,,,,,,,,,,,,0,66,0
110028,note_on,,78,0,1,,,,,,,,,,,,,,0,83,103
110058,note_on,,30,0,1,,,,,,,,,,,,,,0,81,0
110066,note_on,,8,0,1,,,,,,,,,,,,,,0,83,0
110122,note_on,,56,0,1,,,,,,,,,,,,,,0,59,0
110154,control_change,,32,0,1,,,,,,,,,,,,64,0,0,,
110182,note_on,,28,0,1,,,,,,,,,,,,,,0,66,30
110192,note_on,,10,0,1,,,,,,,,,,,,,,0,83,106
110198,note_on,,6,0,1,,,,,,,,,,,,,,0,63,36
110200,note_on,,2,0,1,,,,,,,,,,,,,,0,57,23
110340,note_on,,140,0,1,,,,,,,,,,,,,,0,85,80
110366,note_on,,26,0,1,,,,,,,,,,,,,,0,83,0
110384,control_change,,18,0,1,,,,,,,,,,,,64,127,0,,
110418,note_on,,34,0,1,,,,,,,,,,,,,,0,85,0
110484,note_on,,66,0,1,,,,,,,,,,,,,,0,85,79
110500,note_on,,16,0,1,,,,,,,,,,,,,,0,57,0
110532,note_on,,32,0,1,,,,,,,,,,,,,,0,66,0
110534,note_on,,2,0,1,,,,,,,,,,,,,,0,63,0
110640,note_on,,106,0,1,,,,,,,,,,,,,,0,87,72
110664,note_on,,24,0,1,,,,,,,,,,,,,,0,85,0
110700,note_on,,36,0,1,,,,,,,,,,,,,,0,87,0
110804,note_on,,104,0,1,,,,,,,,,,,,,,0,66,25
110816,note_on,,12,0,1,,,,,,,,,,,,,,0,87,62
110826,note_on,,10,0,1,,,,,,,,,,,,,,0,63,27
110828,note_on,,2,0,1,,,,,,,,,,,,,,0,57,22
110952,control_change,,124,0,1,,,,,,,,,,,,64,0,0,,
111200,control_change,,248,0,1,,,,,,,,,,,,64,127,0,,
111203,note_on,,3,0,1,,,,,,,,,,,,,,0,57,0
111228,note_on,,25,0,1,,,,,,,,,,,,,,0,63,0
111238,note_on,,10,0,1,,,,,,,,,,,,,,0,66,0
111462,note_on,,224,0,1,,,,,,,,,,,,,,0,66,30
111464,note_on,,2,0,1,,,,,,,,,,,,,,0,57,24
111464,note_on,,0,0,1,,,,,,,,,,,,,,0,63,33
111700,note_on,,236,0,1,,,,,,,,,,,,,,0,63,0
111720,note_on,,20,0,1,,,,,,,,,,,,,,0,57,0
111762,note_on,,42,0,1,,,,,,,,,,,,,,0,66,0
111788,note_on,,26,0,1,,,,,,,,,,,,,,0,88,47
111798,note_on,,10,0,1,,,,,,,,,,,,,,0,87,0
111922,note_on,,124,0,1,,,,,,,,,,,,,,0,88,0
111930,note_on,,8,0,1,,,,,,,,,,,,,,0,85,58
111976,note_on,,46,0,1,,,,,,,,,,,,,,0,85,0
112078,note_on,,102,0,1,,,,,,,,,,,,,,0,85,43
112086,note_on,,8,0,1,,,,,,,,,,,,,,0,64,34
112092,note_on,,6,0,1,,,,,,,,,,,,,,0,56,24
112104,note_on,,12,0,1,,,,,,,,,,,,,,0,59,23
112214,control_change,,110,0,1,,,,,,,,,,,,64,0,0,,
112246,note_on,,32,0,1,,,,,,,,,,,,,,0,85,0
112246,note_on,,0,0,1,,,,,,,,,,,,,,0,83,81
112396,note_on,,150,0,1,,,,,,,,,,,,,,0,83,0
112412,note_on,,16,0,1,,,,,,,,,,,,,,0,88,44
112468,note_on,,56,0,1,,,,,,,,,,,,,,0,59,0
112488,note_on,,20,0,1,,,,,,,,,,,,,,0,64,0
112496,note_on,,8,0,1,,,,,,,,,,,,,,0,56,0
112504,control_change,,8,0,1,,,,,,,,,,,,64,127,0,,
112528,note_on,,24,0,1,,,,,,,,,,,,,,0,88,0
112546,note_on,,18,0,1,,,,,,,,,,,,,,0,85,64
112656,note_on,,110,0,1,,,,,,,,,,,,,,0,85,0
112670,note_on,,14,0,1,,,,,,,,,,,,,,0,56,29
112674,note_on,,4,0,1,,,,,,,,,,,,,,0,64,37
112680,note_on,,6,0,1,,,,,,,,,,,,,,0,59,28
112694,note_on,,14,0,1,,,,,,,,,,,,,,0,83,88
112788,note_on,,94,0,1,,,,,,,,,,,,,,0,83,0
112872,note_on,,84,0,1,,,,,,,,,,,,,,0,85,48
112924,note_on,,52,0,1,,,,,,,,,,,,,,0,85,0
112966,note_on,,42,0,1,,,,,,,,,,,,,,0,83,71
112980,note_on,,14,0,1,,,,,,,,,,,,,,0,59,0
112994,note_on,,14,0,1,,,,,,,,,,,,,,0,64,0
113008,note_on,,14,0,1,,,,,,,,,,,,,,0,56,0
113014,note_on,,6,0,1,,,,,,,,,,,,,,0,83,0
113034,note_on,,20,0,1,,,,,,,,,,,,,,0,85,43
113084,note_on,,50,0,1,,,,,,,,,,,,,,0,85,0
113106,note_on,,22,0,1,,,,,,,,,,,,,,0,83,55
113164,note_on,,58,0,1,,,,,,,,,,,,,,0,83,0
113174,note_on,,10,0,1,,,,,,,,,,,,,,0,85,45
113234,note_on,,60,0,1,,,,,,,,,,,,,,0,85,0
113250,note_on,,16,0,1,,,,,,,,,,,,,,0,83,61
113280,note_on,,30,0,1,,,,,,,,,,,,,,0,64,34
113284,note_on,,4,0,1,,,,,,,,,,,,,,0,56,24
113298,note_on,,14,0,1,,,,,,,,,,,,,,0,59,27
113310,note_on,,12,0,1,,,,,,,,,,,,,,0,83,0
113313,note_on,,3,0,1,,,,,,,,,,,,,,0,85,51
113380,note_on,,67,0,1,,,,,,,,,,,,,,0,85,0
113398,note_on,,18,0,1,,,,,,,,,,,,,,0,83,57
113448,note_on,,50,0,1,,,,,,,,,,,,,,0,85,62
113452,note_on,,4,0,1,,,,,,,,,,,,,,0,83,0
113484,note_on,,32,0,1,,,,,,,,,,,,,,0,64,0
113504,note_on,,20,0,1,,,,,,,,,,,,,,0,59,0
113516,note_on,,12,0,1,,,,,,,,,,,,,,0,56,0
113540,note_on,,24,0,1,,,,,,,,,,,,,,0,83,76
113568,note_on,,28,0,1,,,,,,,,,,,,,,0,85,0
113586,note_on,,18,0,1,,,,,,,,,,,,,,0,83,0
113600,note_on,,14,0,1,,,,,,,,,,,,,,0,81,65
113716,note_on,,116,0,1,,,,,,,,,,,,,,0,81,0
113732,note_on,,16,0,1,,,,,,,,,,,,,,0,80,73
113784,note_on,,52,0,1,,,,,,,,,,,,,,0,80,0
113888,note_on,,104,0,1,,,,,,,,,,,,,,0,69,31
113888,control_change,,0,0,1,,,,,,,,,,,,64,0,0,,
113891,note_on,,3,0,1,,,,,,,,,,,,,,0,80,71
113896,note_on,,5,0,1,,,,,,,,,,,,,,0,57,33
113920,note_on,,24,0,1,,,,,,,,,,,,,,0,64,38
114056,note_on,,136,0,1,,,,,,,,,,,,,,0,78,68
114066,note_on,,10,0,1,,,,,,,,,,,,,,0,80,0
114210,note_on,,144,0,1,,,,,,,,,,,,,,0,78,0
114218,note_on,,8,0,1,,,,,,,,,,,,,,0,80,65
114227,control_change,,9,0,1,,,,,,,,,,,,64,127,0,,
114248,note_on,,21,0,1,,,,,,,,,,,,,,0,69,0
114258,note_on,,10,0,1,,,,,,,,,,,,,,0,64,0
114356,note_on,,98,0,1,,,,,,,,,,,,,,0,81,66
114370,note_on,,14,0,1,,,,,,,,,,,,,,0,80,0
114418,note_on,,48,0,1,,,,,,,,,,,,,,0,57,0
114520,note_on,,102,0,1,,,,,,,,,,,,,,0,68,38
114530,note_on,,10,0,1,,,,,,,,,,,,,,0,76,61
114548,note_on,,18,0,1,,,,,,,,,,,,,,0,81,0
114556,note_on,,8,0,1,,,,,,,,,,,,,,0,59,25
114564,control_change,,8,0,1,,,,,,,,,,,,64,0,0,,
114576,note_on,,12,0,1,,,,,,,,,,,,,,0,64,28
114918,control_change,,342,0,1,,,,,,,,,,,,64,127,0,,
114930,note_on,,12,0,1,,,,,,,,,,,,,,0,59,0
114946,note_on,,16,0,1,,,,,,,,,,,,,,0,64,0
114972,note_on,,26,0,1,,,,,,,,,,,,,,0,68,0
115076,note_on,,104,0,1,,,,,,,,,,,,,,0,76,0
115154,note_on,,78,0,1,,,,,,,,,,,,,,0,66,35
115162,note_on,,8,0,1,,,,,,,,,,,,,,0,75,50
115178,note_on,,16,0,1,,,,,,,,,,,,,,0,59,25
115254,note_on,,76,0,1,,,,,,,,,,,,,,0,75,0
115288,note_on,,34,0,1,,,,,,,,,,,,,,0,76,32
115346,note_on,,58,0,1,,,,,,,,,,,,,,0,76,0
115354,note_on,,8,0,1,,,,,,,,,,,,,,0,75,35
115414,note_on,,60,0,1,,,,,,,,,,,,,,0,76,58
115422,note_on,,8,0,1,,,,,,,,,,,,,,0,75,0
115440,control_change,,18,0,1,,,,,,,,,,,,64,0,0,,
115494,note_on,,54,0,1,,,,,,,,,,,,,,0,76,0
115500,note_on,,6,0,1,,,,,,,,,,,,,,0,75,47
115580,note_on,,80,0,1,,,,,,,,,,,,,,0,75,0
115584,note_on,,4,0,1,,,,,,,,,,,,,,0,76,46
115634,note_on,,50,0,1,,,,,,,,,,,,,,0,76,0
115636,note_on,,2,0,1,,,,,,,,,,,,,,0,75,43
115700,note_on,,64,0,1,,,,,,,,,,,,,,0,75,0
115714,note_on,,14,0,1,,,,,,,,,,,,,,0,59,0
115742,note_on,,28,0,1,,,,,,,,,,,,,,0,66,0
115760,note_on,,18,0,1,,,,,,,,,,,,,,0,76,44
115774,note_on,,14,0,1,,,,,,,,,,,,,,0,64,25
115916,note_on,,142,0,1,,,,,,,,,,,,,,0,78,63
115932,note_on,,16,0,1,,,,,,,,,,,,,,0,76,0
115966,note_on,,34,0,1,,,,,,,,,,,,,,0,78,0
116060,note_on,,94,0,1,,,,,,,,,,,,,,0,78,51
116116,control_change,,56,0,1,,,,,,,,,,,,64,127,0,,
116206,note_on,,90,0,1,,,,,,,,,,,,,,0,80,71
116214,note_on,,8,0,1,,,,,,,,,,,,,,0,64,0
116232,note_on,,18,0,1,,,,,,,,,,,,,,0,78,0
116254,note_on,,22,0,1,,,,,,,,,,,,,,0,80,0
116368,note_on,,114,0,1,,,,,,,,,,,,,,0,80,69
116378,control_change,,10,0,1,,,,,,,,,,,,64,0,0,,
116381,note_on,,3,0,1,,,,,,,,,,,,,,0,61,26
116388,note_on,,7,0,1,,,,,,,,,,,,,,0,64,30
116512,note_on,,124,0,1,,,,,,,,,,,,,,0,81,68
116530,note_on,,18,0,1,,,,,,,,,,,,,,0,80,0
116552,note_on,,22,0,1,,,,,,,,,,,,,,0,81,0
116592,control_change,,40,0,1,,,,,,,,,,,,64,127,0,,
116638,control_change,,46,0,1,,,,,,,,,,,,64,0,0,,
116660,note_on,,22,0,1,,,,,,,,,,,,,,0,81,38
116754,note_on,,94,0,1,,,,,,,,,,,,,,0,81,0
116806,note_on,,52,0,1,,,,,,,,,,,,,,0,83,75
116822,control_change,,16,0,1,,,,,,,,,,,,64,127,0,,
116884,control_change,,62,0,1,,,,,,,,,,,,64,0,0,,
116886,note_on,,2,0,1,,,,,,,,,,,,,,0,83,0
116952,note_on,,66,0,1,,,,,,,,,,,,,,0,61,0
116962,note_on,,10,0,1,,,,,,,,,,,,,,0,85,43
116980,note_on,,18,0,1,,,,,,,,,,,,,,0,57,30
117082,note_on,,102,0,1,,,,,,,,,,,,,,0,64,0
117136,note_on,,54,0,1,,,,,,,,,,,,,,0,85,0
117136,note_on,,0,0,1,,,,,,,,,,,,,,0,83,79
117194,note_on,,58,0,1,,,,,,,,,,,,,,0,83,0
117222,control_change,,28,0,1,,,,,,,,,,,,64,127,0,,
117288,note_on,,66,0,1,,,,,,,,,,,,,,0,85,39
117338,note_on,,50,0,1,,,,,,,,,,,,,,0,57,0
117352,note_on,,14,0,1,,,,,,,,,,,,,,0,85,0
117440,note_on,,88,0,1,,,,,,,,,,,,,,0,76,47
117664,note_on,,224,0,1,,,,,,,,,,,,,,0,76,0
117696,note_on,,32,0,1,,,,,,,,,,,,,,0,78,57
117710,note_on,,14,0,1,,,,,,,,,,,,,,0,35,62
117716,note_on,,6,0,1,,,,,,,,,,,,,,0,71,35
117924,note_on,,208,0,1,,,,,,,,,,,,,,0,78,0
117930,note_on,,6,0,1,,,,,,,,,,,,,,0,71,0
118024,note_on,,94,0,1,,,,,,,,,,,,,,0,78,54
118038,note_on,,14,0,1,,,,,,,,,,,,,,0,71,44
118068,control_change,,30,0,1,,,,,,,,,,,,64,0,0,,
118076,note_on,,8,0,1,,,,,,,,,,,,,,0,78,0
118096,note_on,,20,0,1,,,,,,,,,,,,,,0,71,0
118118,note_on,,22,0,1,,,,,,,,,,,,,,0,35,0
118142,note_on,,24,0,1,,,,,,,,,,,,,,0,78,59
118160,note_on,,18,0,1,,,,,,,,,,,,,,0,71,75
118202,note_on,,42,0,1,,,,,,,,,,,,,,0,78,0
118212,note_on,,10,0,1,,,,,,,,,,,,,,0,71,0
118274,note_on,,62,0,1,,,,,,,,,,,,,,0,78,72
118282,note_on,,8,0,1,,,,,,,,,,,,,,0,71,80
118290,note_on,,8,0,1,,,,,,,,,,,,,,0,35,56
118344,note_on,,54,0,1,,,,,,,,,,,,,,0,71,0
118366,note_on,,22,0,1,,,,,,,,,,,,,,0,78,0
118582,note_on,,216,0,1,,,,,,,,,,,,,,0,78,79
118598,note_on,,16,0,1,,,,,,,,,,,,,,0,71,61
118632,note_on,,34,0,1,,,,,,,,,,,,,,0,78,0
118648,note_on,,16,0,1,,,,,,,,,,,,,,0,71,0
118696,note_on,,48,0,1,,,,,,,,,,,,,,0,35,0
118892,note_on,,196,0,1,,,,,,,,,,,,,,0,80,70
118910,note_on,,18,0,1,,,,,,,,,,,,,,0,71,54
118910,note_on,,0,0,1,,,,,,,,,,,,,,0,76,42
118918,note_on,,8,0,1,,,,,,,,,,,,,,0,35,45
119118,note_on,,200,0,1,,,,,,,,,,,,,,0,35,0
119144,control_change,,26,0,1,,,,,,,,,,,,64,127,0,,
119168,note_on,,24,0,1,,,,,,,,,,,,,,0,76,0
119226,note_on,,58,0,1,,,,,,,,,,,,,,0,80,0
119229,note_on,,3,0,1,,,,,,,,,,,,,,0,83,69
119378,note_on,,149,0,1,,,,,,,,,,,,,,0,71,0
119528,note_on,,150,0,1,,,,,,,,,,,,,,0,78,65
119536,note_on,,8,0,1,,,,,,,,,,,,,,0,66,48
119544,note_on,,8,0,1,,,,,,,,,,,,,,0,83,0
119560,note_on,,16,0,1,,,,,,,,,,,,,,0,59,27
119632,note_on,,72,0,1,,,,,,,,,,,,,,0,66,0
119652,note_on,,20,0,1,,,,,,,,,,,,,,0,59,0
119832,note_on,,180,0,1,,,,,,,,,,,,,,0,66,46
119840,note_on,,8,0,1,,,,,,,,,,,,,,0,59,42
119864,control_change,,24,0,1,,,,,,,,,,,,64,0,0,,
119886,note_on,,22,0,1,,,,,,,,,,,,,,0,66,0
119896,note_on,,10,0,1,,,,,,,,,,,,,,0,59,0
119956,note_on,,60,0,1,,,,,,,,,,,,,,0,66,55
119976,note_on,,20,0,1,,,,,,,,,,,,,,0,59,54
120022,note_on,,46,0,1,,,,,,,,,,,,,,0,59,0
120024,note_on,,2,0,1,,,,,,,,,,,,,,0,66,0
120092,note_on,,68,0,1,,,,,,,,,,,,,,0,66,60
120095,note_on,,3,0,1,,,,,,,,,,,,,,0,59,56
