tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
111242,note_on,,,,,12,0,1,,,0,59,34,,
111246,note_off,,,,,4,0,1,,,0,66,64,,
111345,note_off,,,,,99,0,1,,,0,59,64,,
111363,note_on,,,,,245,0,2,,,0,52,60,,
111363,note_on,,,,,18,0,1,,,0,67,53,,
111369,note_on,,,,,6,0,1,,,0,64,46,,
111418,note_off,,,,,55,0,2,,,0,47,64,,
111473,note_off,,,,,104,0,1,,,0,64,64,,
111481,note_off,,,,,8,0,1,,,0,67,64,,
111481,note_on,,,,,0,0,1,,,0,59,36,,
111578,note_off,,,,,97,0,1,,,0,59,64,,
111582,note_on,,,,,164,0,2,,,0,81,72,,
111598,note_on,,,,,20,0,1,,,0,66,49,,
111598,note_on,,,,,0,0,1,,,0,69,55,,
111615,note_on,,,,,17,0,1,,,0,64,30,,
111639,note_off,,,,,24,0,1,,,0,64,64,,
111692,note_off,,,,,110,0,2,,,0,52,64,,
111724,note_on,,,,,85,0,1,,,0,60,36,,
111732,note_off,,,,,8,0,1,,,0,66,64,,
111735,note_off,,,,,3,0,1,,,0,69,64,,
111844,note_off,,,,,109,0,1,,,0,60,64,,
111858,note_on,,,,,14,0,1,,,0,64,37,,
111858,note_on,,,,,0,0,1,,,0,67,46,,
111871,note_on,,,,,179,0,2,,,0,79,50,,
111894,note_off,,,,,23,0,2,,,0,81,64,,
111902,note_off,,,,,8,0,2,,,0,79,64,,
111935,note_off,,,,,77,0,1,,,0,67,64,,
111962,note_off,,,,,27,0,1,,,0,64,64,,
111967,note_on,,,,,5,0,1,,,0,59,31,,
112050,note_on,,,,,148,0,2,,,0,47,53,,
112084,note_off,,,,,117,0,1,,,0,59,64,,
112084,note_on,,,,,0,0,1,,,0,66,49,,
112093,note_on,,,,,9,0,1,,,0,63,42,,
112176,note_off,,,,,83,0,1,,,0,66,64,,
112187,note_on,,,,,11,0,1,,,0,59,32,,
112236,note_off,,,,,49,0,1,,,0,63,64,,
112266,note_off,,,,,30,0,1,,,0,59,64,,
112324,note_on,,,,,58,0,1,,,0,67,50,,
112328,note_on,,,,,278,0,2,,,0,52,72,,
112344,note_on,,,,,20,0,1,,,0,64,36,,
112378,note_off,,,,,50,0,2,,,0,47,64,,
112417,note_off,,,,,73,0,1,,,0,64,64,,
112426,note_off,,,,,48,0,2,,,0,52,64,,
112445,note_off,,,,,28,0,1,,,0,67,64,,
112450,note_on,,,,,5,0,1,,,0,71,42,,
112554,note_on,,,,,104,0,1,,,0,67,42,,
112567,note_off,,,,,13,0,1,,,0,71,64,,
112580,note_on,,,,,154,0,2,,,0,83,63,,
112668,note_off,,,,,101,0,1,,,0,67,64,,
112689,note_on,,,,,21,0,1,,,0,64,29,,
112780,note_off,,,,,200,0,2,,,0,83,64,,
112795,note_off,,,,,106,0,1,,,0,64,64,,
112807,note_on,,,,,12,0,1,,,0,72,45,,
112820,note_on,,,,,40,0,2,,,0,57,63,,
112917,note_on,,,,,110,0,1,,,0,69,36,,
112927,note_off,,,,,10,0,1,,,0,72,64,,
113042,note_on,,,,,222,0,2,,,0,84,72,,
113054,note_on,,,,,0,0,1,,,0,64,36,,
113054,note_off,,,,,127,0,1,,,0,69,64,,
113160,note_off,,,,,106,0,1,,,0,64,64,,
113168,note_on,,,,,8,0,1,,,0,72,35,,
113254,note_off,,,,,212,0,2,,,0,84,64,,
113286,note_on,,,,,118,0,1,,,0,71,55,,
113292,note_off,,,,,6,0,1,,,0,72,64,,
113303,note_on,,,,,49,0,2,,,0,55,50,,
113330,note_off,,,,,27,0,2,,,0,57,64,,
113414,note_on,,,,,122,0,1,,,0,67,45,,
113424,note_off,,,,,10,0,1,,,0,71,64,,
113513,note_off,,,,,89,0,1,,,0,67,64,,
113528,note_on,,,,,15,0,1,,,0,64,30,,
113546,note_on,,,,,216,0,2,,,0,83,50,,
113645,note_on,,,,,117,0,1,,,0,71,45,,
113662,note_off,,,,,17,0,1,,,0,64,64,,
113742,note_off,,,,,196,0,2,,,0,83,64,,
113769,note_off,,,,,107,0,1,,,0,71,64,,
113771,note_off,,,,,29,0,2,,,0,55,64,,
113775,note_on,,,,,6,0,1,,,0,69,42,,
113781,note_on,,,,,10,0,2,,,0,54,52,,
113888,note_on,,,,,113,0,1,,,0,66,45,,
113895,note_off,,,,,7,0,1,,,0,69,64,,
113995,note_on,,,,,214,0,2,,,0,81,67,,
114002,note_on,,,,,107,0,1,,,0,63,39,,
114009,note_off,,,,,7,0,1,,,0,66,64,,
114120,note_on,,,,,111,0,1,,,0,69,50,,
114135,note_off,,,,,15,0,1,,,0,63,64,,
114195,note_off,,,,,200,0,2,,,0,81,64,,
114240,note_off,,,,,45,0,2,,,0,54,64,,
114244,note_on,,,,,109,0,1,,,0,67,46,,
114248,note_on,,,,,8,0,2,,,0,52,50,,
114266,note_off,,,,,22,0,1,,,0,69,64,,
114368,note_on,,,,,102,0,1,,,0,64,36,,
114374,note_off,,,,,6,0,1,,,0,67,64,,
114481,note_on,,,,,233,0,2,,,0,79,63,,
114496,note_on,,,,,122,0,1,,,0,60,28,,
114506,note_off,,,,,10,0,1,,,0,64,64,,
114611,note_off,,,,,105,0,1,,,0,60,64,,
114617,note_on,,,,,6,0,1,,,0,69,42,,
114704,note_on,,,,,223,0,2,,,0,50,60,,
114725,note_off,,,,,21,0,2,,,0,79,64,,
114732,note_off,,,,,115,0,1,,,0,69,64,,
114735,note_off,,,,,10,0,2,,,0,52,64,,
114744,note_on,,,,,12,0,1,,,0,71,50,,
114860,note_on,,,,,0,0,1,,,0,66,45,,
114860,note_off,,,,,116,0,1,,,0,71,64,,
114946,note_on,,,,,211,0,2,,,0,78,61,,
114983,note_on,,,,,123,0,1,,,0,62,30,,
114990,note_off,,,,,7,0,1,,,0,66,64,,
115090,note_on,,,,,100,0,1,,,0,69,35,,
115108,note_off,,,,,18,0,1,,,0,62,64,,
115134,note_off,,,,,26,0,1,,,0,69,64,,
115178,note_off,,,,,232,0,2,,,0,78,64,,
115187,note_on,,,,,9,0,2,,,0,48,60,,
115203,note_off,,,,,16,0,2,,,0,50,64,,
115216,note_on,,,,,82,0,1,,,0,71,55,,
115335,note_on,,,,,119,0,1,,,0,64,37,,
115356,note_off,,,,,21,0,1,,,0,71,64,,
115430,note_on,,,,,227,0,2,,,0,76,67,,
115444,note_on,,,,,0,0,1,,,0,60,39,,
115444,note_off,,,,,88,0,1,,,0,64,64,,
115566,note_on,,,,,122,0,1,,,0,69,46,,
115573,note_off,,,,,7,0,1,,,0,60,64,,
115673,note_on,,,,,243,0,2,,,0,47,63,,
115681,note_off,,,,,108,0,1,,,0,69,64,,
115685,note_off,,,,,12,0,2,,,0,48,64,,
115686,note_on,,,,,5,0,1,,,0,71,50,,
115690,note_off,,,,,5,0,2,,,0,76,64,,
115802,note_on,,,,,116,0,1,,,0,66,39,,
115832,note_off,,,,,30,0,1,,,0,71,64,,
115906,note_on,,,,,216,0,2,,,0,75,72,,
115914,note_on,,,,,82,0,1,,,0,63,56,,
115945,note_off,,,,,31,0,1,,,0,66,64,,
116037,note_on,,,,,92,0,1,,,0,59,40,,
116049,note_off,,,,,12,0,1,,,0,63,64,,
116102,note_off,,,,,196,0,2,,,0,75,64,,
116112,note_off,,,,,10,0,2,,,0,47,64,,
116119,note_off,,,,,70,0,1,,,0,59,64,,
116158,note_on,,,,,39,0,1,,,0,71,45,,
116300,note_off,,,,,142,0,1,,,0,71,64,,
116300,note_on,,,,,0,0,1,,,0,69,42,,
116357,note_on,,,,,245,0,2,,,0,51,66,,
116406,note_on,,,,,106,0,1,,,0,67,35,,
116416,note_off,,,,,10,0,1,,,0,69,64,,
116505,note_off,,,,,89,0,1,,,0,67,64,,
116516,note_on,,,,,11,0,1,,,0,66,36,,
116634,note_on,,,,,277,0,2,,,0,52,63,,
116637,note_on,,,,,121,0,1,,,0,67,45,,
116654,note_off,,,,,17,0,1,,,0,66,64,,
116665,note_off,,,,,31,0,2,,,0,51,64,,
116745,note_off,,,,,91,0,1,,,0,67,64,,
116757,note_on,,,,,12,0,1,,,0,64,21,,
116863,note_off,,,,,106,0,1,,,0,64,64,,
116871,note_on,,,,,8,0,1,,,0,69,45,,
116876,note_on,,,,,211,0,2,,,0,57,50,,
116936,note_off,,,,,60,0,2,,,0,52,64,,
116978,note_off,,,,,42,0,2,,,0,57,64,,
116999,note_on,,,,,128,0,1,,,0,66,28,,
117015,note_off,,,,,16,0,1,,,0,69,64,,
117120,note_on,,,,,105,0,1,,,0,67,33,,
117131,note_off,,,,,11,0,1,,,0,66,64,,
117138,note_on,,,,,160,0,2,,,0,59,34,,
117216,note_off,,,,,85,0,1,,,0,67,64,,
117240,note_on,,,,,24,0,1,,,0,64,18,,
117300,note_off,,,,,162,0,2,,,0,59,64,,
117350,note_off,,,,,110,0,1,,,0,64,64,,
117355,note_on,,,,,5,0,1,,,0,66,28,,
117373,note_on,,,,,73,0,2,,,0,47,31,,
117475,note_on,,,,,120,0,1,,,0,63,25,,
117485,note_off,,,,,10,0,1,,,0,66,64,,
117580,note_off,,,,,95,0,1,,,0,63,64,,
117592,note_on,,,,,12,0,1,,,0,64,28,,
117615,note_on,,,,,242,0,2,,,0,52,35,,
117651,note_off,,,,,36,0,2,,,0,47,64,,
117715,note_off,,,,,123,0,1,,,0,64,64,,
117727,note_on,,,,,12,0,1,,,0,71,19,,
117839,note_on,,,,,188,0,2,,,0,83,37,,
117846,note_on,,,,,119,0,1,,,0,67,18,,
117856,note_off,,,,,10,0,1,,,0,71,64,,
117958,note_off,,,,,102,0,1,,,0,67,64,,
117975,note_on,,,,,17,0,1,,,0,64,15,,
118000,note_off,,,,,161,0,2,,,0,52,64,,
118051,note_off,,,,,51,0,2,,,0,83,64,,
118083,note_on,,,,,32,0,2,,,0,57,28,,
118089,note_off,,,,,114,0,1,,,0,64,64,,
118089,note_on,,,,,0,0,1,,,0,72,35,,
118223,note_on,,,,,134,0,1,,,0,69,19,,
118230,note_off,,,,,7,0,1,,,0,72,64,,
118321,note_on,,,,,238,0,2,,,0,84,43,,
118332,note_on,,,,,102,0,1,,,0,64,15,,
118339,note_off,,,,,7,0,1,,,0,69,64,,
118444,note_on,,,,,105,0,1,,,0,72,26,,
118458,note_off,,,,,14,0,1,,,0,64,64,,
118537,note_off,,,,,216,0,2,,,0,84,64,,
118563,note_on,,,,,105,0,1,,,0,71,35,,
118570,note_off,,,,,7,0,1,,,0,72,64,,
118578,note_on,,,,,41,0,2,,,0,55,28,,
118604,note_off,,,,,26,0,2,,,0,57,64,,
118695,note_on,,,,,125,0,1,,,0,67,31,,
118702,note_off,,,,,7,0,1,,,0,71,64,,
118803,note_off,,,,,101,0,1,,,0,67,64,,
118814,note_on,,,,,210,0,2,,,0,83,39,,
118816,note_on,,,,,13,0,1,,,0,64,21,,
118934,note_on,,,,,118,0,1,,,0,71,25,,
118942,note_off,,,,,8,0,1,,,0,64,64,,
118998,note_off,,,,,184,0,2,,,0,83,64,,
119036,note_off,,,,,38,0,2,,,0,55,64,,
119055,note_off,,,,,113,0,1,,,0,71,64,,
119057,note_on,,,,,21,0,2,,,0,54,26,,
119058,note_on,,,,,3,0,1,,,0,69,28,,
119176,note_on,,,,,118,0,1,,,0,66,25,,
119186,note_off,,,,,10,0,1,,,0,69,64,,
119278,note_off,,,,,92,0,1,,,0,66,64,,
119281,note_on,,,,,224,0,2,,,0,81,35,,
119283,note_on,,,,,5,0,1,,,0,63,16,,
119399,note_on,,,,,116,0,1,,,0,69,25,,
119406,note_off,,,,,7,0,1,,,0,63,64,,
119485,note_off,,,,,204,0,2,,,0,81,64,,
119519,note_off,,,,,34,0,2,,,0,54,64,,
119524,note_on,,,,,118,0,1,,,0,67,28,,
119547,note_on,,,,,28,0,2,,,0,52,25,,
119548,note_off,,,,,24,0,1,,,0,69,64,,
119633,note_off,,,,,85,0,1,,,0,67,64,,
119639,note_on,,,,,6,0,1,,,0,64,23,,
119748,note_off,,,,,109,0,1,,,0,64,64,,
119763,note_on,,,,,15,0,1,,,0,60,21,,
119779,note_on,,,,,232,0,2,,,0,79,35,,
119872,note_off,,,,,109,0,1,,,0,60,64,,
119880,note_on,,,,,8,0,1,,,0,67,28,,
119919,note_off,,,,,39,0,1,,,0,67,64,,
119963,note_off,,,,,184,0,2,,,0,79,64,,
120010,note_on,,,,,47,0,2,,,0,50,28,,
120012,note_on,,,,,93,0,1,,,0,66,31,,
120029,note_off,,,,,19,0,2,,,0,52,64,,
120115,note_off,,,,,103,0,1,,,0,66,64,,
120123,note_on,,,,,8,0,1,,,0,62,25,,
120248,note_on,,,,,219,0,2,,,0,78,36,,
120250,note_off,,,,,127,0,1,,,0,62,64,,
120257,note_on,,,,,7,0,1,,,0,59,22,,
120373,note_on,,,,,116,0,1,,,0,66,31,,
120382,note_off,,,,,9,0,1,,,0,59,64,,
120448,note_off,,,,,200,0,2,,,0,78,64,,
120463,note_on,,,,,15,0,2,,,0,48,28,,
120486,note_off,,,,,23,0,2,,,0,50,64,,
120503,note_on,,,,,121,0,1,,,0,64,31,,
120530,note_off,,,,,27,0,1,,,0,66,64,,
120613,note_on,,,,,83,0,1,,,0,60,25,,
120623,note_off,,,,,10,0,1,,,0,64,64,,
120697,note_on,,,,,211,0,2,,,0,76,31,,
120721,note_on,,,,,98,0,1,,,0,57,25,,
120794,note_off,,,,,73,0,1,,,0,60,64,,
120847,note_off,,,,,53,0,1,,,0,57,64,,
120852,note_on,,,,,5,0,1,,,0,64,25,,
120897,note_off,,,,,45,0,1,,,0,64,64,,
120905,note_off,,,,,208,0,2,,,0,76,64,,
120915,note_off,,,,,10,0,2,,,0,48,64,,
120972,note_on,,,,,75,0,1,,,0,63,31,,
120989,note_on,,,,,74,0,2,,,0,47,54,,
121080,note_off,,,,,91,0,2,,,0,47,64,,
121098,note_on,,,,,0,0,1,,,0,59,21,,
121098,note_off,,,,,126,0,1,,,0,63,64,,
121202,note_on,,,,,104,0,1,,,0,63,31,,
121207,note_on,,,,,127,0,2,,,0,47,57,,
121222,note_off,,,,,20,0,1,,,0,59,64,,
121314,note_on,,,,,92,0,1,,,0,66,36,,
121334,note_off,,,,,20,0,1,,,0,63,64,,
121413,control_change,,,,,206,0,2,,,0,,,64,64
121435,note_off,,,,,101,0,1,,,0,66,64,,
121444,note_on,,,,,9,0,1,,,0,71,28,,
121465,control_change,,,,,52,0,2,,,0,,,64,96
121557,note_off,,,,,113,0,1,,,0,71,64,,
121562,note_on,,,,,5,0,1,,,0,69,26,,
121684,note_on,,,,,122,0,1,,,0,67,25,,
121691,note_off,,,,,7,0,1,,,0,69,64,,
121702,note_on,,,,,237,0,2,,,0,51,48,,
121748,note_off,,,,,46,0,2,,,0,47,64,,
121799,control_change,,,,,51,0,2,,,0,,,64,64
121799,note_off,,,,,108,0,1,,,0,67,64,,
121810,note_on,,,,,11,0,1,,,0,66,26,,
121823,control_change,,,,,24,0,2,,,0,,,64,0
121936,note_on,,,,,126,0,1,,,0,67,25,,
121959,note_on,,,,,136,0,2,,,0,52,54,,
121960,note_off,,,,,24,0,1,,,0,66,64,,
122016,note_off,,,,,57,0,2,,,0,51,64,,
122029,note_off,,,,,69,0,1,,,0,67,64,,
122056,note_on,,,,,27,0,1,,,0,64,9,,
122163,note_on,,,,,107,0,1,,,0,69,18,,
122170,note_off,,,,,7,0,1,,,0,64,64,,
122198,note_on,,,,,182,0,2,,,0,57,47,,
122221,note_off,,,,,23,0,2,,,0,52,64,,
122284,note_on,,,,,114,0,1,,,0,66,18,,
122309,note_off,,,,,88,0,2,,,0,57,64,,
122311,note_off,,,,,27,0,1,,,0,69,64,,
122364,control_change,,,,,55,0,2,,,0,,,64,64
122406,note_on,,,,,95,0,1,,,0,67,22,,
122427,control_change,,,,,63,0,2,,,0,,,64,96
122447,note_on,,,,,20,0,2,,,0,59,46,,
122483,note_off,,,,,77,0,1,,,0,66,64,,
122503,note_off,,,,,20,0,1,,,0,67,64,,
122531,note_on,,,,,28,0,1,,,0,64,14,,
122641,note_on,,,,,110,0,1,,,0,66,19,,
122654,note_off,,,,,13,0,1,,,0,64,64,,
122656,note_off,,,,,209,0,2,,,0,59,64,,
122666,note_on,,,,,10,0,2,,,0,47,47,,
122749,control_change,,,,,83,0,2,,,0,,,64,64
122760,note_on,,,,,0,0,1,,,0,63,19,,
122760,note_off,,,,,106,0,1,,,0,66,64,,
122795,control_change,,,,,46,0,2,,,0,,,64,0
122796,note_off,,,,,36,0,1,,,0,63,64,,
122880,note_on,,,,,84,0,1,,,0,64,42,,
122923,note_off,,,,,128,0,2,,,0,47,64,,
122923,note_on,,,,,0,0,2,,,0,52,54,,
122986,note_off,,,,,106,0,1,,,0,64,64,,
122997,note_on,,,,,11,0,1,,,0,59,32,,
123022,control_change,,,,,99,0,2,,,0,,,64,64
123053,control_change,,,,,31,0,2,,,0,,,64,96
123125,note_on,,,,,128,0,1,,,0,68,36,,
123132,note_off,,,,,7,0,1,,,0,59,64,,
123163,control_change,,,,,110,0,2,,,0,,,64,127
123169,note_on,,,,,6,0,2,,,0,83,70,,
123245,note_off,,,,,113,0,1,,,0,68,64,,
123251,note_on,,,,,6,0,1,,,0,64,39,,
123341,note_off,,,,,90,0,1,,,0,64,64,,
123359,note_on,,,,,18,0,1,,,0,66,52,,
123376,note_on,,,,,207,0,2,,,0,47,54,,
123394,control_change,,,,,18,0,2,,,0,,,64,96
123400,note_off,,,,,0,0,2,,,0,52,64,,
123400,note_off,,,,,6,0,2,,,0,83,64,,
123420,control_change,,,,,20,0,2,,,0,,,64,0
123486,note_on,,,,,127,0,1,,,0,63,52,,
123496,note_off,,,,,10,0,1,,,0,66,64,,
123557,control_change,,,,,137,0,2,,,0,,,64,64
123607,note_on,,,,,111,0,1,,,0,69,50,,
123614,note_off,,,,,7,0,1,,,0,63,64,,
123695,control_change,,,,,138,0,2,,,0,,,64,96
123707,note_off,,,,,93,0,1,,,0,69,64,,
123718,note_on,,,,,11,0,1,,,0,66,49,,
123789,control_change,,,,,94,0,2,,,0,,,64,64
123821,note_off,,,,,103,0,1,,,0,66,64,,
123846,note_on,,,,,25,0,1,,,0,68,52,,
123857,control_change,,,,,68,0,2,,,0,,,64,96
123877,note_on,,,,,20,0,2,,,0,52,61,,
123889,control_change,,,,,12,0,2,,,0,,,64,127
123941,note_off,,,,,52,0,2,,,0,47,64,,
123973,note_off,,,,,32,0,2,,,0,52,64,,
123980,note_on,,,,,134,0,1,,,0,64,46,,
123986,note_off,,,,,6,0,1,,,0,68,64,,
124087,note_on,,,,,114,0,2,,,0,83,70,,
124091,note_off,,,,,105,0,1,,,0,64,64,,
124103,note_on,,,,,12,0,1,,,0,71,42,,
124223,note_on,,,,,0,0,1,,,0,64,36,,
124223,note_off,,,,,120,0,1,,,0,71,64,,
124325,note_off,,,,,102,0,1,,,0,64,64,,
124335,note_on,,,,,248,0,2,,,0,35,65,,
124339,note_on,,,,,14,0,1,,,0,66,42,,
124347,control_change,,,,,12,0,2,,,0,,,64,96
124373,control_change,,,,,26,0,2,,,0,,,64,0
124393,note_off,,,,,20,0,2,,,0,83,64,,
124469,note_on,,,,,130,0,1,,,0,63,45,,
124489,note_off,,,,,20,0,1,,,0,66,64,,
124559,note_off,,,,,70,0,1,,,0,63,64,,
124576,note_on,,,,,17,0,1,,,0,69,36,,
124674,note_off,,,,,98,0,1,,,0,69,64,,
124681,note_on,,,,,7,0,1,,,0,66,45,,
124795,note_off,,,,,114,0,1,,,0,66,64,,
124810,note_on,,,,,15,0,1,,,0,68,49,,
124817,control_change,,,,,424,0,2,,,0,,,64,64
124828,note_on,,,,,11,0,2,,,0,40,61,,
124847,control_change,,,,,19,0,2,,,0,,,64,96
124865,control_change,,,,,18,0,2,,,0,,,64,127
124896,note_off,,,,,31,0,2,,,0,35,64,,
124926,note_on,,,,,116,0,1,,,0,64,44,,
124940,note_off,,,,,14,0,1,,,0,68,64,,
124959,note_off,,,,,63,0,2,,,0,40,64,,
125045,note_off,,,,,105,0,1,,,0,64,64,,
125057,note_on,,,,,12,0,1,,,0,71,45,,
125072,note_on,,,,,113,0,2,,,0,83,70,,
125168,note_off,,,,,96,0,2,,,0,83,64,,
125173,note_on,,,,,0,0,1,,,0,64,33,,
125173,note_off,,,,,116,0,1,,,0,71,64,,
125282,note_off,,,,,109,0,1,,,0,64,64,,
125290,note_on,,,,,8,0,1,,,0,66,42,,
125315,note_on,,,,,147,0,2,,,0,35,57,,
125327,control_change,,,,,12,0,2,,,0,,,64,96
125348,control_change,,,,,21,0,2,,,0,,,64,0
125414,note_on,,,,,124,0,1,,,0,63,39,,
125424,note_off,,,,,10,0,1,,,0,66,64,,
125504,control_change,,,,,156,0,2,,,0,,,64,64
125525,control_change,,,,,21,0,2,,,0,,,64,96
125527,note_off,,,,,103,0,1,,,0,63,64,,
125538,note_on,,,,,11,0,1,,,0,71,42,,
125566,control_change,,,,,41,0,2,,,0,,,64,127
125648,note_off,,,,,110,0,1,,,0,71,64,,
125657,note_on,,,,,9,0,1,,,0,66,42,,
125698,note_off,,,,,41,0,1,,,0,66,64,,
125760,note_on,,,,,62,0,1,,,0,68,52,,
125798,note_on,,,,,232,0,2,,,0,40,54,,
125829,note_off,,,,,31,0,2,,,0,35,64,,
125864,note_off,,,,,35,0,2,,,0,40,64,,
125875,note_off,,,,,115,0,1,,,0,68,64,,
125880,note_on,,,,,5,0,1,,,0,69,50,,
125993,note_off,,,,,113,0,1,,,0,69,64,,
126005,note_on,,,,,12,0,1,,,0,71,50,,
126023,note_on,,,,,159,0,2,,,0,57,50,,
126044,control_change,,,,,21,0,2,,,0,,,64,64
126064,control_change,,,,,20,0,2,,,0,,,64,0
126128,note_on,,,,,0,0,1,,,0,69,50,,
126128,note_off,,,,,123,0,1,,,0,71,64,,
126237,note_off,,,,,173,0,2,,,0,57,64,,
126252,note_on,,,,,15,0,2,,,0,59,53,,
126253,note_on,,,,,125,0,1,,,0,68,52,,
126267,note_off,,,,,14,0,1,,,0,69,64,,
126382,note_on,,,,,115,0,1,,,0,66,42,,
126402,note_off,,,,,20,0,1,,,0,68,64,,
126481,note_off,,,,,79,0,1,,,0,66,64,,
126493,note_on,,,,,241,0,2,,,0,47,54,,
126499,note_on,,,,,18,0,1,,,0,64,37,,
126517,note_off,,,,,24,0,2,,,0,59,64,,
126594,note_off,,,,,95,0,1,,,0,64,64,,
126608,note_on,,,,,14,0,1,,,0,63,28,,
126667,note_off,,,,,59,0,1,,,0,63,64,,
126732,note_on,,,,,65,0,1,,,0,64,22,,
126757,note_on,,,,,240,0,2,,,0,52,45,,
126779,note_off,,,,,22,0,2,,,0,47,64,,
126824,note_off,,,,,92,0,1,,,0,64,64,,
126832,note_on,,,,,8,0,1,,,0,59,20,,
126948,note_off,,,,,116,0,1,,,0,59,64,,
126955,note_on,,,,,7,0,1,,,0,68,27,,
126985,note_on,,,,,206,0,2,,,0,83,60,,
126997,control_change,,,,,12,0,2,,,0,,,64,64
127015,control_change,,,,,18,0,2,,,0,,,64,96
127048,note_off,,,,,93,0,1,,,0,68,64,,
127070,note_on,,,,,22,0,1,,,0,64,26,,
127073,control_change,,,,,58,0,2,,,0,,,64,127
127153,note_off,,,,,83,0,1,,,0,64,64,,
127184,note_on,,,,,31,0,1,,,0,66,33,,
127224,control_change,,,,,151,0,2,,,0,,,64,96
127235,note_on,,,,,11,0,2,,,0,47,42,,
127248,control_change,,,,,13,0,2,,,0,,,64,64
127254,note_off,,,,,6,0,2,,,0,83,64,,
127262,note_off,,,,,8,0,2,,,0,52,64,,
127274,control_change,,,,,12,0,2,,,0,,,64,0
127286,note_on,,,,,12,0,2,,,0,49,6,,
127316,note_on,,,,,132,0,1,,,0,63,33,,
127323,note_off,,,,,7,0,1,,,0,66,64,,
127323,note_off,,,,,37,0,2,,,0,49,64,,
127382,control_change,,,,,59,0,2,,,0,,,64,64
127401,control_change,,,,,19,0,2,,,0,,,64,96
127421,note_off,,,,,98,0,1,,,0,63,64,,
127430,note_on,,,,,9,0,1,,,0,69,34,,
127550,note_off,,,,,120,0,1,,,0,69,64,,
127558,note_on,,,,,8,0,1,,,0,66,29,,
127639,control_change,,,,,238,0,2,,,0,,,64,127
127668,note_off,,,,,110,0,1,,,0,66,64,,
127683,note_on,,,,,15,0,1,,,0,68,39,,
127713,note_on,,,,,74,0,2,,,0,52,48,,
127782,note_off,,,,,69,0,2,,,0,47,64,,
127809,note_off,,,,,27,0,2,,,0,52,64,,
127809,note_on,,,,,126,0,1,,,0,64,31,,
127816,note_off,,,,,7,0,1,,,0,68,64,,
127919,note_off,,,,,103,0,1,,,0,64,64,,
127936,note_on,,,,,17,0,1,,,0,71,27,,
127958,note_on,,,,,149,0,2,,,0,83,60,,
128048,note_off,,,,,90,0,2,,,0,83,64,,
128050,note_off,,,,,114,0,1,,,0,71,64,,
128062,note_on,,,,,12,0,1,,,0,64,18,,
128156,note_off,,,,,94,0,1,,,0,64,64,,
128177,note_on,,,,,21,0,1,,,0,66,31,,
128195,note_on,,,,,147,0,2,,,0,35,45,,
128221,control_change,,,,,26,0,2,,,0,,,64,96
128241,control_change,,,,,20,0,2,,,0,,,64,0
128297,note_on,,,,,120,0,1,,,0,63,29,,
128313,note_off,,,,,16,0,1,,,0,66,64,,
128395,note_off,,,,,82,0,1,,,0,63,64,,
128408,note_on,,,,,13,0,1,,,0,69,27,,
128517,note_off,,,,,109,0,1,,,0,69,64,,
128526,note_on,,,,,9,0,1,,,0,66,33,,
128554,control_change,,,,,313,0,2,,,0,,,64,64
128588,control_change,,,,,34,0,2,,,0,,,64,96
128631,control_change,,,,,43,0,2,,,0,,,64,127
128640,note_off,,,,,114,0,1,,,0,66,64,,
128652,note_on,,,,,12,0,1,,,0,68,36,,
128668,note_on,,,,,37,0,2,,,0,40,42,,
128737,note_off,,,,,69,0,2,,,0,35,64,,
128778,note_on,,,,,126,0,1,,,0,64,31,,
128792,note_off,,,,,14,0,1,,,0,68,64,,
128874,note_off,,,,,82,0,1,,,0,64,64,,
128892,note_on,,,,,18,0,1,,,0,71,27,,
128910,note_on,,,,,173,0,2,,,0,83,60,,
128959,control_change,,,,,49,0,2,,,0,,,64,96
129011,note_off,,,,,52,0,2,,,0,40,64,,
129063,note_off,,,,,52,0,2,,,0,83,64,,
129106,note_off,,,,,214,0,1,,,0,71,64,,
129111,note_on,,,,,5,0,1,,,0,66,33,,
129131,note_on,,,,,68,0,2,,,0,35,48,,
129150,control_change,,,,,19,0,2,,,0,,,64,64
129167,control_change,,,,,17,0,2,,,0,,,64,0
129235,note_on,,,,,124,0,1,,,0,63,27,,
129255,note_off,,,,,20,0,1,,,0,66,64,,
129340,note_off,,,,,85,0,1,,,0,63,64,,
129348,note_on,,,,,8,0,1,,,0,69,33,,
129386,control_change,,,,,219,0,2,,,0,,,64,64
129418,control_change,,,,,32,0,2,,,0,,,64,96
129449,control_change,,,,,31,0,2,,,0,,,64,127
129458,note_off,,,,,110,0,1,,,0,69,64,,
129467,note_on,,,,,9,0,1,,,0,66,33,,
129515,note_off,,,,,48,0,1,,,0,66,64,,
129593,note_on,,,,,78,0,1,,,0,68,36,,
129611,note_on,,,,,162,0,2,,,0,40,40,,
129636,note_off,,,,,25,0,2,,,0,35,64,,
129657,note_off,,,,,21,0,2,,,0,40,64,,
129723,note_on,,,,,0,0,1,,,0,69,33,,
129723,note_off,,,,,130,0,1,,,0,68,64,,
129810,control_change,,,,,153,0,2,,,0,,,64,96
129828,control_change,,,,,18,0,2,,,0,,,64,64
129832,note_off,,,,,109,0,1,,,0,69,64,,
129843,note_on,,,,,11,0,1,,,0,71,31,,
129843,note_on,,,,,15,0,2,,,0,57,29,,
